69 TRUE radius:146.278287 length:130.606335 polydispersity:0.235829 contrast:3.491368 REGRESSED radius:149.725054 length:127.672248 polydispersity:0.230555 contrast:3.492150
70 TRUE radius:332.068484 length:297.518260 polydispersity:0.101885 contrast:1.969616 REGRESSED radius:320.763342 length:290.303966 polydispersity:0.107075 contrast:1.973580
71 TRUE radius:204.365185 length:182.979885 polydispersity:0.158378 contrast:0.790179 REGRESSED radius:193.548269 length:170.635216 polydispersity:0.154650 contrast:0.789540
72 TRUE radius:125.489268 length:111.402518 polydispersity:0.165456 contrast:2.498763 REGRESSED radius:126.622633 length:112.090130 polydispersity:0.159884 contrast:2.497184
73 TRUE radius:343.156138 length:282.538581 polydispersity:0.204845 contrast:3.359332 REGRESSED radius:361.665822 length:279.406790 polydispersity:0.170770 contrast:3.348873
74 TRUE radius:131.076808 length:108.954511 polydispersity:0.158156 contrast:3.015820 REGRESSED radius:131.012240 length:110.081773 polydispersity:0.168668 contrast:3.013246
75 TRUE radius:162.726245 length:133.393315 polydispersity:0.293096 contrast:1.416890 REGRESSED radius:165.457297 length:128.299735 polydispersity:0.269324 contrast:1.413906
76 TRUE radius:80.347071 length:65.544905 polydispersity:0.349263 contrast:2.986599 REGRESSED radius:82.758501 length:59.086708 polydispersity:0.325702 contrast:2.987976
77 TRUE radius:117.179329 length:103.490665 polydispersity:0.126177 contrast:1.920318 REGRESSED radius:116.364667 length:105.959082 polydispersity:0.152299 contrast:1.917994
78 TRUE radius:232.812925 length:200.427651 polydispersity:0.120898 contrast:3.295559 REGRESSED radius:226.096523 length:198.575806 polydispersity:0.174014 contrast:3.297792
79 TRUE radius:164.461667 length:139.109768 polydispersity:0.343388 contrast:2.111057 REGRESSED radius:162.471505 length:133.662383 polydispersity:0.348816 contrast:2.109609
80 TRUE radius:165.952428 length:144.009783 polydispersity:0.109959 contrast:2.868153 REGRESSED radius:167.423783 length:147.098022 polydispersity:0.104048 contrast:2.864852
81 TRUE radius:216.620742 length:190.008812 polydispersity:0.280816 contrast:2.097948 REGRESSED radius:217.788735 length:182.254845 polydispersity:0.271770 contrast:2.096904
82 TRUE radius:291.172008 length:241.366367 polydispersity:0.220943 contrast:0.652308 REGRESSED radius:270.272258 length:239.573474 polydispersity:0.260490 contrast:0.649656
83 TRUE radius:98.857454 length:88.343226 polydispersity:0.212268 contrast:2.242779 REGRESSED radius:98.404176 length:88.121620 polydispersity:0.212766 contrast:2.243843
84 TRUE radius:345.188558 length:295.229001 polydispersity:0.152162 contrast:2.129527 REGRESSED radius:352.704738 length:290.449281 polydispersity:0.120964 contrast:2.139845
85 TRUE radius:340.165305 length:280.407114 polydispersity:0.276722 contrast:2.426912 REGRESSED radius:344.250825 length:278.110249 polydispersity:0.283204 contrast:2.434880
86 TRUE radius:106.021132 length:90.736274 polydispersity:0.163840 contrast:1.225837 REGRESSED radius:105.517478 length:93.675782 polydispersity:0.166878 contrast:1.225901
87 TRUE radius:269.284372 length:237.934817 polydispersity:0.283631 contrast:3.151396 REGRESSED radius:265.939211 length:226.994127 polydispersity:0.267822 contrast:3.162297
88 TRUE radius:104.021311 length:91.743484 polydispersity:0.266419 contrast:2.631757 REGRESSED radius:103.855355 length:89.462716 polydispersity:0.261794 contrast:2.633221
89 TRUE radius:80.530593 length:67.423210 polydispersity:0.148061 contrast:2.341913 REGRESSED radius:77.071240 length:66.052909 polydispersity:0.184555 contrast:2.343558
90 TRUE radius:83.263258 length:71.433241 polydispersity:0.278589 contrast:1.092991 REGRESSED radius:84.013857 length:68.397170 polydispersity:0.284282 contrast:1.091870
91 TRUE radius:121.846450 length:106.922831 polydispersity:0.254248 contrast:2.999174 REGRESSED radius:122.610443 length:104.810718 polydispersity:0.252876 contrast:2.998497
92 TRUE radius:154.469357 length:138.473243 polydispersity:0.311558 contrast:2.231316 REGRESSED radius:151.751916 length:132.980048 polydispersity:0.326400 contrast:2.229196
93 TRUE radius:112.160387 length:98.116136 polydispersity:0.187508 contrast:2.130610 REGRESSED radius:108.587641 length:99.267249 polydispersity:0.209104 contrast:2.129600
94 TRUE radius:253.023861 length:208.687544 polydispersity:0.228980 contrast:3.117496 REGRESSED radius:243.532289 length:206.464660 polydispersity:0.239211 contrast:3.112859
95 TRUE radius:151.761589 length:133.134618 polydispersity:0.194731 contrast:2.739413 REGRESSED radius:151.553647 length:132.174132 polydispersity:0.216235 contrast:2.735899
96 TRUE radius:455.353846 length:386.263566 polydispersity:0.226289 contrast:0.981267 REGRESSED radius:475.459027 length:377.805350 polydispersity:0.257313 contrast:1.014427
97 TRUE radius:275.280069 length:233.883954 polydispersity:0.325776 contrast:0.959395 REGRESSED radius:296.218089 length:226.714132 polydispersity:0.301101 contrast:0.956865
98 TRUE radius:176.930329 length:146.813037 polydispersity:0.267336 contrast:3.216470 REGRESSED radius:167.934415 length:145.593465 polydispersity:0.270436 contrast:3.219993
99 TRUE radius:212.497262 length:175.622712 polydispersity:0.177556 contrast:2.934441 REGRESSED radius:215.961186 length:174.315654 polydispersity:0.180941 contrast:2.936033
100 TRUE radius:172.652363 length:134.365297 polydispersity:0.141413 contrast:3.255621 REGRESSED radius:169.441356 length:137.774033 polydispersity:0.169665 contrast:3.252751
101 TRUE radius:150.318813 length:120.423897 polydispersity:0.238623 contrast:0.510255 REGRESSED radius:148.130104 length:115.964829 polydispersity:0.230716 contrast:0.515785
102 TRUE radius:174.652296 length:130.612534 polydispersity:0.337687 contrast:2.329719 REGRESSED radius:172.395964 length:127.949386 polydispersity:0.358538 contrast:2.329173
103 TRUE radius:393.455809 length:312.063019 polydispersity:0.225044 contrast:0.680412 REGRESSED radius:370.149956 length:311.388651 polydispersity:0.272997 contrast:0.678003
104 TRUE radius:213.302993 length:170.437999 polydispersity:0.251805 contrast:0.739705 REGRESSED radius:209.555282 length:166.040605 polydispersity:0.249523 contrast:0.739961
105 TRUE radius:187.989269 length:148.555913 polydispersity:0.274954 contrast:0.998073 REGRESSED radius:189.490033 length:143.910762 polydispersity:0.278400 contrast:0.997219
106 TRUE radius:98.975737 length:77.116435 polydispersity:0.183633 contrast:2.448185 REGRESSED radius:100.458315 length:78.418224 polydispersity:0.175011 contrast:2.448542
107 TRUE radius:129.651554 length:95.375539 polydispersity:0.100155 contrast:3.472485 REGRESSED radius:120.196790 length:96.863684 polydispersity:0.147050 contrast:3.472022
108 TRUE radius:213.060199 length:156.748736 polydispersity:0.268233 contrast:2.592616 REGRESSED radius:214.840282 length:157.042559 polydispersity:0.260850 contrast:2.596467
109 TRUE radius:181.304620 length:147.225470 polydispersity:0.347296 contrast:1.712816 REGRESSED radius:186.484257 length:141.165581 polydispersity:0.319729 contrast:1.713032
110 TRUE radius:409.435290 length:311.295684 polydispersity:0.181593 contrast:2.451825 REGRESSED radius:454.727118 length:311.330550 polydispersity:0.120244 contrast:2.459733
111 TRUE radius:102.332806 length:80.671715 polydispersity:0.263101 contrast:1.507462 REGRESSED radius:102.484105 length:80.189330 polydispersity:0.261717 contrast:1.508573
112 TRUE radius:200.252624 length:159.127958 polydispersity:0.247246 contrast:1.973139 REGRESSED radius:196.147548 length:156.504407 polydispersity:0.248502 contrast:1.973971
113 TRUE radius:83.545291 length:65.820521 polydispersity:0.313858 contrast:3.283809 REGRESSED radius:84.874462 length:60.325251 polydispersity:0.297196 contrast:3.285306
114 TRUE radius:179.557370 length:131.549406 polydispersity:0.210249 contrast:1.362493 REGRESSED radius:183.290073 length:130.478896 polydispersity:0.199516 contrast:1.359401
115 TRUE radius:107.116501 length:80.235786 polydispersity:0.125336 contrast:3.036266 REGRESSED radius:108.193472 length:82.589615 polydispersity:0.123870 contrast:3.032706
116 TRUE radius:99.006125 length:78.465469 polydispersity:0.223909 contrast:0.564697 REGRESSED radius:98.969614 length:77.295878 polydispersity:0.223040 contrast:0.563163
117 TRUE radius:317.328938 length:238.748132 polydispersity:0.216615 contrast:1.746474 REGRESSED radius:272.453180 length:238.810738 polydispersity:0.294419 contrast:1.751620
118 TRUE radius:88.234716 length:67.554942 polydispersity:0.256483 contrast:3.097789 REGRESSED radius:87.887245 length:64.583980 polydispersity:0.256912 contrast:3.099551
119 TRUE radius:234.156427 length:176.546289 polydispersity:0.185463 contrast:2.293638 REGRESSED radius:237.401189 length:179.407169 polydispersity:0.186000 contrast:2.296548
120 TRUE radius:82.831478 length:62.182701 polydispersity:0.248496 contrast:2.944683 REGRESSED radius:82.977647 length:58.888951 polydispersity:0.241732 contrast:2.945389
121 TRUE radius:89.245017 length:72.126071 polydispersity:0.210189 contrast:2.634229 REGRESSED radius:87.570426 length:71.098605 polydispersity:0.216057 contrast:2.635442
122 TRUE radius:127.516749 length:103.068704 polydispersity:0.194025 contrast:2.453235 REGRESSED radius:126.501295 length:104.005635 polydispersity:0.195170 contrast:2.451721
123 TRUE radius:392.868082 length:311.002692 polydispersity:0.304675 contrast:3.425665 REGRESSED radius:396.435188 length:311.190928 polydispersity:0.282860 contrast:3.408444
124 TRUE radius:141.851180 length:111.922020 polydispersity:0.268893 contrast:1.830126 REGRESSED radius:143.662149 length:109.945521 polydispersity:0.247922 contrast:1.829024
125 TRUE radius:177.490489 length:133.313263 polydispersity:0.298892 contrast:3.146422 REGRESSED radius:175.001030 length:132.335886 polydispersity:0.299039 contrast:3.148517
126 TRUE radius:84.304221 length:66.175879 polydispersity:0.112672 contrast:3.407190 REGRESSED radius:82.869995 length:65.757949 polydispersity:0.133706 contrast:3.405199
127 TRUE radius:112.617213 length:85.445507 polydispersity:0.112283 contrast:3.066639 REGRESSED radius:111.734635 length:88.049477 polydispersity:0.132836 contrast:3.061592
128 TRUE radius:138.692600 length:102.728854 polydispersity:0.202570 contrast:1.332814 REGRESSED radius:141.209323 length:103.824644 polydispersity:0.203124 contrast:1.333149
129 TRUE radius:218.838087 length:169.523368 polydispersity:0.292943 contrast:2.752090 REGRESSED radius:218.368391 length:167.303320 polydispersity:0.299312 contrast:2.756323
130 TRUE radius:139.843669 length:105.189440 polydispersity:0.274659 contrast:3.438852 REGRESSED radius:130.499224 length:102.915294 polydispersity:0.265489 contrast:3.438546
131 TRUE radius:86.255563 length:68.463054 polydispersity:0.341209 contrast:0.961358 REGRESSED radius:88.515149 length:64.527285 polydispersity:0.345425 contrast:0.959840
133 TRUE radius:188.203977 length:142.383146 polydispersity:0.162667 contrast:1.673124 REGRESSED radius:196.986963 length:142.575542 polydispersity:0.146110 contrast:1.670159
134 TRUE radius:223.361277 length:166.849356 polydispersity:0.248365 contrast:3.397548 REGRESSED radius:223.403782 length:167.237088 polydispersity:0.239735 contrast:3.396157
135 TRUE radius:364.701900 length:282.527848 polydispersity:0.176131 contrast:3.012491 REGRESSED radius:358.155703 length:281.292038 polydispersity:0.177824 contrast:3.009453
136 TRUE radius:206.487333 length:155.909070 polydispersity:0.214126 contrast:3.123859 REGRESSED radius:206.048478 length:157.928121 polydispersity:0.213326 contrast:3.125555
137 TRUE radius:132.577253 length:105.094788 polydispersity:0.218066 contrast:3.267797 REGRESSED radius:124.327796 length:104.615457 polydispersity:0.232891 contrast:3.265388
138 TRUE radius:181.495265 length:145.240208 polydispersity:0.306574 contrast:2.828634 REGRESSED radius:181.080858 length:143.363891 polydispersity:0.285927 contrast:2.832024
139 TRUE radius:118.503595 length:91.323657 polydispersity:0.262484 contrast:0.742483 REGRESSED radius:115.260975 length:90.747146 polydispersity:0.252377 contrast:0.743307
140 TRUE radius:168.718245 length:128.222248 polydispersity:0.245448 contrast:2.870519 REGRESSED radius:171.000255 length:128.405395 polydispersity:0.248843 contrast:2.871451
141 TRUE radius:102.568823 length:79.097678 polydispersity:0.234659 contrast:3.406995 REGRESSED radius:103.593134 length:76.665493 polydispersity:0.231702 contrast:3.406706
142 TRUE radius:163.379686 length:130.009699 polydispersity:0.128317 contrast:0.793919 REGRESSED radius:186.175490 length:130.530453 polydispersity:0.085014 contrast:0.795142
143 TRUE radius:114.074827 length:89.366452 polydispersity:0.297426 contrast:2.247650 REGRESSED radius:114.038773 length:87.193451 polydispersity:0.293682 contrast:2.248331
144 TRUE radius:336.904253 length:269.881484 polydispersity:0.120843 contrast:0.857729 REGRESSED radius:407.591639 length:268.637233 polydispersity:0.043562 contrast:0.853057
145 TRUE radius:291.425925 length:235.317142 polydispersity:0.215652 contrast:2.426188 REGRESSED radius:303.105675 length:231.943108 polydispersity:0.187939 contrast:2.436235
146 TRUE radius:141.442601 length:111.062473 polydispersity:0.338920 contrast:2.004759 REGRESSED radius:146.411892 length:107.028002 polydispersity:0.310710 contrast:2.004160
147 TRUE radius:114.932664 length:89.647259 polydispersity:0.122398 contrast:1.471885 REGRESSED radius:118.640880 length:94.202925 polydispersity:0.114958 contrast:1.471732
149 TRUE radius:217.107507 length:168.483138 polydispersity:0.211801 contrast:2.308697 REGRESSED radius:216.371194 length:168.357215 polydispersity:0.215382 contrast:2.309963
150 TRUE radius:258.954802 length:178.963117 polydispersity:0.113397 contrast:2.107522 REGRESSED radius:264.791765 length:193.276971 polydispersity:0.119853 contrast:2.107806
151 TRUE radius:168.789687 length:121.368796 polydispersity:0.296922 contrast:3.384375 REGRESSED radius:171.202181 length:120.930394 polydispersity:0.299001 contrast:3.390555
152 TRUE radius:452.229773 length:305.691165 polydispersity:0.291094 contrast:1.505043 REGRESSED radius:408.485455 length:312.855925 polydispersity:0.263717 contrast:1.507697
153 TRUE radius:224.256261 length:159.618201 polydispersity:0.230700 contrast:1.362872 REGRESSED radius:218.998587 length:160.317499 polydispersity:0.219793 contrast:1.362196
154 TRUE radius:236.464751 length:166.979329 polydispersity:0.148483 contrast:2.336655 REGRESSED radius:238.427818 length:172.915915 polydispersity:0.153192 contrast:2.339163
155 TRUE radius:116.311589 length:83.561119 polydispersity:0.126362 contrast:1.672176 REGRESSED radius:116.587105 length:88.068392 polydispersity:0.130899 contrast:1.672483
156 TRUE radius:183.906479 length:127.354410 polydispersity:0.104308 contrast:3.152081 REGRESSED radius:185.330019 length:133.930515 polydispersity:0.137328 contrast:3.151924
157 TRUE radius:287.093784 length:206.114768 polydispersity:0.188063 contrast:2.953649 REGRESSED radius:276.449863 length:210.507005 polydispersity:0.213429 contrast:2.950666
158 TRUE radius:234.468507 length:159.004344 polydispersity:0.328312 contrast:2.922249 REGRESSED radius:236.878219 length:158.752371 polydispersity:0.314933 contrast:2.927675
159 TRUE radius:314.519822 length:227.530249 polydispersity:0.123975 contrast:3.092665 REGRESSED radius:296.530605 length:225.590589 polydispersity:0.191978 contrast:3.093254
160 TRUE radius:274.178195 length:187.761803 polydispersity:0.104718 contrast:1.041715 REGRESSED radius:277.596565 length:200.882591 polydispersity:0.095567 contrast:1.037351
161 TRUE radius:144.832164 length:99.044226 polydispersity:0.271018 contrast:3.325887 REGRESSED radius:140.059949 length:97.311250 polydispersity:0.268599 contrast:3.325840
162 TRUE radius:178.156100 length:119.401915 polydispersity:0.129595 contrast:2.647098 REGRESSED radius:179.387425 length:124.335511 polydispersity:0.134952 contrast:2.646619
163 TRUE radius:88.767064 length:61.474502 polydispersity:0.262922 contrast:1.327812 REGRESSED radius:89.561949 length:60.515497 polydispersity:0.255459 contrast:1.327766
164 TRUE radius:131.752189 length:89.923260 polydispersity:0.320747 contrast:0.924148 REGRESSED radius:132.481085 length:87.240037 polydispersity:0.303311 contrast:0.924059
165 TRUE radius:167.178648 length:115.334074 polydispersity:0.305420 contrast:1.959710 REGRESSED radius:171.001035 length:113.363214 polydispersity:0.288386 contrast:1.958391
166 TRUE radius:298.629023 length:198.244705 polydispersity:0.151031 contrast:2.803011 REGRESSED radius:295.436011 length:203.997635 polydispersity:0.157256 contrast:2.803284
167 TRUE radius:93.969808 length:65.545542 polydispersity:0.202919 contrast:1.617468 REGRESSED radius:93.940400 length:67.524565 polydispersity:0.199982 contrast:1.618395
168 TRUE radius:130.918226 length:92.105004 polydispersity:0.202736 contrast:3.292008 REGRESSED radius:127.037335 length:92.876129 polydispersity:0.212669 contrast:3.292248
169 TRUE radius:161.485430 length:111.335442 polydispersity:0.290006 contrast:2.395300 REGRESSED radius:160.468312 length:109.975587 polydispersity:0.288867 contrast:2.395679
170 TRUE radius:182.830046 length:122.145146 polydispersity:0.206970 contrast:3.313785 REGRESSED radius:185.389104 length:125.409143 polydispersity:0.224622 contrast:3.317567
171 TRUE radius:193.329491 length:138.955046 polydispersity:0.102061 contrast:3.428233 REGRESSED radius:189.526808 length:145.969023 polydispersity:0.140540 contrast:3.418097
172 TRUE radius:95.050092 length:64.751936 polydispersity:0.323844 contrast:2.916689 REGRESSED radius:95.691937 length:61.445057 polydispersity:0.324354 contrast:2.918130
173 TRUE radius:141.047125 length:102.530356 polydispersity:0.325976 contrast:0.900285 REGRESSED radius:148.200727 length:99.129469 polydispersity:0.274292 contrast:0.900085
174 TRUE radius:142.580805 length:97.136674 polydispersity:0.335315 contrast:3.227196 REGRESSED radius:141.133436 length:93.554002 polydispersity:0.329388 contrast:3.228924
175 TRUE radius:369.562081 length:261.605278 polydispersity:0.129484 contrast:3.004095 REGRESSED radius:373.077087 length:265.665703 polydispersity:0.112968 contrast:3.002079
176 TRUE radius:136.033172 length:95.589502 polydispersity:0.151974 contrast:1.915642 REGRESSED radius:133.477842 length:98.918974 polydispersity:0.173828 contrast:1.915341
177 TRUE radius:132.677943 length:92.005618 polydispersity:0.196246 contrast:2.597663 REGRESSED radius:132.152552 length:93.784876 polydispersity:0.199127 contrast:2.597390
178 TRUE radius:245.768266 length:164.403258 polydispersity:0.295477 contrast:3.203288 REGRESSED radius:248.196755 length:165.270410 polydispersity:0.282375 contrast:3.205026
179 TRUE radius:267.132559 length:185.217091 polydispersity:0.140740 contrast:2.750345 REGRESSED radius:265.406906 length:195.553423 polydispersity:0.140660 contrast:2.750955
