53 TRUE radius:172.955375 polydispersity:0.101166 contrast:2.958206 REGRESSED radius:172.176379 polydispersity:0.101456 contrast:2.957166
54 TRUE radius:55.057791 polydispersity:0.122285 contrast:3.186013 REGRESSED radius:54.972373 polydispersity:0.121286 contrast:3.186011
55 TRUE radius:165.587292 polydispersity:0.107361 contrast:0.824499 REGRESSED radius:166.196473 polydispersity:0.105219 contrast:0.824699
56 TRUE radius:74.008615 polydispersity:0.152257 contrast:3.004307 REGRESSED radius:73.883700 polydispersity:0.153207 contrast:3.004544
57 TRUE radius:57.752403 polydispersity:0.301446 contrast:1.106804 REGRESSED radius:57.594121 polydispersity:0.302093 contrast:1.106782
58 TRUE radius:104.784739 polydispersity:0.325936 contrast:3.010004 REGRESSED radius:104.720783 polydispersity:0.325699 contrast:3.010052
59 TRUE radius:64.003249 polydispersity:0.238796 contrast:3.363618 REGRESSED radius:64.019563 polydispersity:0.239133 contrast:3.363656
60 TRUE radius:419.266267 polydispersity:0.124124 contrast:2.370899 REGRESSED radius:419.244068 polydispersity:0.124088 contrast:2.370878
61 TRUE radius:293.229126 polydispersity:0.117707 contrast:1.974594 REGRESSED radius:293.264272 polydispersity:0.118097 contrast:1.974639
62 TRUE radius:48.462848 polydispersity:0.122824 contrast:1.494154 REGRESSED radius:48.709630 polydispersity:0.128923 contrast:1.494501
63 TRUE radius:106.375353 polydispersity:0.165050 contrast:1.185735 REGRESSED radius:106.339913 polydispersity:0.165378 contrast:1.185648
64 TRUE radius:112.061138 polydispersity:0.183550 contrast:2.298402 REGRESSED radius:112.121310 polydispersity:0.183737 contrast:2.298408
65 TRUE radius:58.010974 polydispersity:0.303813 contrast:0.546701 REGRESSED radius:58.828958 polydispersity:0.303584 contrast:0.546864
66 TRUE radius:254.679742 polydispersity:0.185836 contrast:2.503989 REGRESSED radius:254.678719 polydispersity:0.186199 contrast:2.504025
67 TRUE radius:317.574381 polydispersity:0.172000 contrast:3.306342 REGRESSED radius:317.793728 polydispersity:0.172232 contrast:3.306217
68 TRUE radius:87.115397 polydispersity:0.128408 contrast:2.171051 REGRESSED radius:87.210774 polydispersity:0.127027 contrast:2.171018
69 TRUE radius:58.110020 polydispersity:0.171651 contrast:0.745863 REGRESSED radius:57.914624 polydispersity:0.169680 contrast:0.745774
70 TRUE radius:300.672099 polydispersity:0.181455 contrast:2.286673 REGRESSED radius:300.927778 polydispersity:0.181580 contrast:2.286661
71 TRUE radius:106.760065 polydispersity:0.120678 contrast:2.358257 REGRESSED radius:106.773042 polydispersity:0.121717 contrast:2.358660
72 TRUE radius:188.524177 polydispersity:0.271198 contrast:1.226379 REGRESSED radius:188.276631 polydispersity:0.271317 contrast:1.226515
73 TRUE radius:212.575690 polydispersity:0.277372 contrast:2.128830 REGRESSED radius:212.399231 polydispersity:0.277366 contrast:2.128804
74 TRUE radius:143.624813 polydispersity:0.204473 contrast:1.338696 REGRESSED radius:143.731702 polydispersity:0.204028 contrast:1.338694
75 TRUE radius:265.447150 polydispersity:0.248085 contrast:1.459564 REGRESSED radius:265.315604 polydispersity:0.247966 contrast:1.459665
76 TRUE radius:122.430164 polydispersity:0.322788 contrast:2.425985 REGRESSED radius:122.394408 polydispersity:0.323001 contrast:2.425879
77 TRUE radius:51.181333 polydispersity:0.295341 contrast:3.400099 REGRESSED radius:51.014057 polydispersity:0.295143 contrast:3.399965
78 TRUE radius:213.461876 polydispersity:0.112851 contrast:1.362506 REGRESSED radius:213.100773 polydispersity:0.114604 contrast:1.362436
79 TRUE radius:150.322980 polydispersity:0.226698 contrast:0.746653 REGRESSED radius:150.366845 polydispersity:0.226435 contrast:0.746642
80 TRUE radius:123.211962 polydispersity:0.309470 contrast:2.779578 REGRESSED radius:123.155721 polydispersity:0.309464 contrast:2.779591
81 TRUE radius:93.809387 polydispersity:0.253262 contrast:3.497467 REGRESSED radius:93.874968 polydispersity:0.253212 contrast:3.497398
82 TRUE radius:170.796821 polydispersity:0.251035 contrast:0.670903 REGRESSED radius:170.704376 polydispersity:0.251155 contrast:0.670914
83 TRUE radius:61.888999 polydispersity:0.330520 contrast:1.775299 REGRESSED radius:61.754036 polydispersity:0.330961 contrast:1.775402
84 TRUE radius:135.069576 polydispersity:0.276181 contrast:1.451293 REGRESSED radius:134.929606 polydispersity:0.276021 contrast:1.451337
85 TRUE radius:156.986796 polydispersity:0.268935 contrast:2.070874 REGRESSED radius:156.944655 polydispersity:0.268777 contrast:2.070855
86 TRUE radius:395.375368 polydispersity:0.183545 contrast:2.183483 REGRESSED radius:395.328620 polydispersity:0.183712 contrast:2.183534
87 TRUE radius:331.663912 polydispersity:0.180674 contrast:2.785337 REGRESSED radius:331.863845 polydispersity:0.180958 contrast:2.785316
88 TRUE radius:47.465934 polydispersity:0.205606 contrast:2.769294 REGRESSED radius:47.470562 polydispersity:0.205363 contrast:2.769307
89 TRUE radius:182.569957 polydispersity:0.202650 contrast:2.802415 REGRESSED radius:182.700908 polydispersity:0.202864 contrast:2.802414
90 TRUE radius:347.371770 polydispersity:0.203913 contrast:1.678410 REGRESSED radius:347.352768 polydispersity:0.203912 contrast:1.678347
91 TRUE radius:105.867743 polydispersity:0.238444 contrast:2.900531 REGRESSED radius:105.917105 polydispersity:0.238579 contrast:2.900609
92 TRUE radius:196.973644 polydispersity:0.220865 contrast:2.717533 REGRESSED radius:197.043474 polydispersity:0.221079 contrast:2.717519
93 TRUE radius:140.762198 polydispersity:0.113636 contrast:3.412442 REGRESSED radius:141.126222 polydispersity:0.114638 contrast:3.411766
94 TRUE radius:49.085180 polydispersity:0.334192 contrast:1.625796 REGRESSED radius:49.037337 polydispersity:0.334908 contrast:1.626130
96 TRUE radius:60.946930 polydispersity:0.220852 contrast:2.677001 REGRESSED radius:61.078569 polydispersity:0.221308 contrast:2.677113
97 TRUE radius:199.304517 polydispersity:0.240419 contrast:1.741232 REGRESSED radius:199.337744 polydispersity:0.240170 contrast:1.741307
98 TRUE radius:239.756309 polydispersity:0.221025 contrast:1.029550 REGRESSED radius:239.584723 polydispersity:0.221226 contrast:1.029561
99 TRUE radius:384.445425 polydispersity:0.143553 contrast:1.003856 REGRESSED radius:384.116543 polydispersity:0.143876 contrast:1.003906
100 TRUE radius:80.897275 polydispersity:0.182716 contrast:0.902595 REGRESSED radius:80.873674 polydispersity:0.181412 contrast:0.902723
101 TRUE radius:182.830931 polydispersity:0.306108 contrast:1.840468 REGRESSED radius:182.745458 polydispersity:0.306217 contrast:1.840430
102 TRUE radius:63.598687 polydispersity:0.322656 contrast:2.477545 REGRESSED radius:63.542911 polydispersity:0.322302 contrast:2.477479
103 TRUE radius:256.803702 polydispersity:0.265495 contrast:1.958425 REGRESSED radius:256.730251 polydispersity:0.265459 contrast:1.958379
104 TRUE radius:98.830821 polydispersity:0.233146 contrast:1.258362 REGRESSED radius:98.701033 polydispersity:0.234214 contrast:1.258411
105 TRUE radius:289.523245 polydispersity:0.178527 contrast:1.015143 REGRESSED radius:289.348904 polydispersity:0.178662 contrast:1.015035
106 TRUE radius:119.122476 polydispersity:0.117014 contrast:1.824002 REGRESSED radius:119.606271 polydispersity:0.115138 contrast:1.823891
107 TRUE radius:248.002294 polydispersity:0.286930 contrast:0.886505 REGRESSED radius:247.930945 polydispersity:0.287545 contrast:0.886654
108 TRUE radius:383.743662 polydispersity:0.140947 contrast:2.240124 REGRESSED radius:383.757409 polydispersity:0.140988 contrast:2.240094
109 TRUE radius:318.406447 polydispersity:0.112291 contrast:1.198267 REGRESSED radius:318.618347 polydispersity:0.111719 contrast:1.198129
110 TRUE radius:299.358946 polydispersity:0.228586 contrast:3.154785 REGRESSED radius:299.383924 polydispersity:0.228242 contrast:3.154964
111 TRUE radius:130.701650 polydispersity:0.177130 contrast:3.103152 REGRESSED radius:130.704104 polydispersity:0.176803 contrast:3.103115
112 TRUE radius:355.621663 polydispersity:0.175801 contrast:2.791080 REGRESSED radius:355.674805 polydispersity:0.175927 contrast:2.791077
113 TRUE radius:324.099702 polydispersity:0.113903 contrast:2.782300 REGRESSED radius:323.556026 polydispersity:0.115938 contrast:2.782304
114 TRUE radius:80.048344 polydispersity:0.206283 contrast:3.493701 REGRESSED radius:79.995687 polydispersity:0.204684 contrast:3.493460
115 TRUE radius:146.954916 polydispersity:0.150904 contrast:0.842534 REGRESSED radius:147.124311 polydispersity:0.150973 contrast:0.842482
116 TRUE radius:200.085073 polydispersity:0.229115 contrast:1.133584 REGRESSED radius:200.010739 polydispersity:0.229016 contrast:1.133641
117 TRUE radius:216.884129 polydispersity:0.146980 contrast:1.125057 REGRESSED radius:216.761764 polydispersity:0.146765 contrast:1.124955
118 TRUE radius:427.837023 polydispersity:0.109501 contrast:1.335657 REGRESSED radius:427.834385 polydispersity:0.109443 contrast:1.335764
119 TRUE radius:329.788350 polydispersity:0.208953 contrast:1.309210 REGRESSED radius:329.544559 polydispersity:0.209147 contrast:1.309206
120 TRUE radius:60.490235 polydispersity:0.280322 contrast:2.762781 REGRESSED radius:60.588610 polydispersity:0.280134 contrast:2.762765
122 TRUE radius:58.531439 polydispersity:0.342959 contrast:1.941371 REGRESSED radius:58.399926 polydispersity:0.343083 contrast:1.941467
123 TRUE radius:80.290863 polydispersity:0.216499 contrast:1.549096 REGRESSED radius:80.360752 polydispersity:0.216370 contrast:1.549115
124 TRUE radius:119.707468 polydispersity:0.201643 contrast:2.064642 REGRESSED radius:119.868960 polydispersity:0.201911 contrast:2.064592
125 TRUE radius:122.582553 polydispersity:0.125844 contrast:2.267678 REGRESSED radius:122.517050 polydispersity:0.126779 contrast:2.267771
126 TRUE radius:227.760607 polydispersity:0.335033 contrast:0.751468 REGRESSED radius:228.663206 polydispersity:0.334522 contrast:0.751546
127 TRUE radius:372.667203 polydispersity:0.179010 contrast:1.736713 REGRESSED radius:372.815819 polydispersity:0.178897 contrast:1.736719
128 TRUE radius:80.807009 polydispersity:0.327923 contrast:2.000323 REGRESSED radius:80.749604 polydispersity:0.328001 contrast:2.000302
129 TRUE radius:88.123527 polydispersity:0.347601 contrast:3.014029 REGRESSED radius:88.071705 polydispersity:0.347626 contrast:3.014074
130 TRUE radius:72.231696 polydispersity:0.311043 contrast:2.372790 REGRESSED radius:72.245407 polydispersity:0.310809 contrast:2.372673
131 TRUE radius:48.596272 polydispersity:0.232182 contrast:0.543907 REGRESSED radius:48.724508 polydispersity:0.231723 contrast:0.544261
132 TRUE radius:114.652500 polydispersity:0.181055 contrast:2.579088 REGRESSED radius:114.696892 polydispersity:0.181198 contrast:2.579039
133 TRUE radius:143.831266 polydispersity:0.275443 contrast:0.577092 REGRESSED radius:143.557791 polydispersity:0.275658 contrast:0.577098
134 TRUE radius:84.473535 polydispersity:0.303499 contrast:2.835977 REGRESSED radius:84.439557 polydispersity:0.303151 contrast:2.835940
135 TRUE radius:440.819375 polydispersity:0.173622 contrast:1.257720 REGRESSED radius:439.481471 polydispersity:0.173972 contrast:1.257724
136 TRUE radius:100.210473 polydispersity:0.234394 contrast:3.218675 REGRESSED radius:100.243007 polydispersity:0.234720 contrast:3.218836
137 TRUE radius:113.706287 polydispersity:0.321937 contrast:2.372083 REGRESSED radius:113.686080 polydispersity:0.321967 contrast:2.371953
138 TRUE radius:138.364981 polydispersity:0.222138 contrast:1.161100 REGRESSED radius:138.410955 polydispersity:0.222004 contrast:1.161128
139 TRUE radius:118.162401 polydispersity:0.115368 contrast:2.878544 REGRESSED radius:118.348415 polydispersity:0.114110 contrast:2.878568
140 TRUE radius:292.379759 polydispersity:0.225300 contrast:2.587117 REGRESSED radius:292.473487 polydispersity:0.225436 contrast:2.587001
141 TRUE radius:248.305859 polydispersity:0.241914 contrast:3.252003 REGRESSED radius:248.334725 polydispersity:0.241770 contrast:3.252047
142 TRUE radius:109.756629 polydispersity:0.264912 contrast:2.667278 REGRESSED radius:109.809301 polydispersity:0.264988 contrast:2.667328
143 TRUE radius:129.254281 polydispersity:0.147331 contrast:2.771888 REGRESSED radius:128.905351 polydispersity:0.147236 contrast:2.772090
144 TRUE radius:443.128909 polydispersity:0.166556 contrast:1.997555 REGRESSED radius:443.238798 polydispersity:0.166476 contrast:1.998043
145 TRUE radius:180.438165 polydispersity:0.137925 contrast:1.466393 REGRESSED radius:180.060693 polydispersity:0.138101 contrast:1.466175
146 TRUE radius:256.636356 polydispersity:0.104153 contrast:3.131457 REGRESSED radius:256.406220 polydispersity:0.108685 contrast:3.131072
147 TRUE radius:93.453118 polydispersity:0.313448 contrast:3.173908 REGRESSED radius:93.386917 polydispersity:0.313767 contrast:3.173935
148 TRUE radius:294.828033 polydispersity:0.131396 contrast:1.351504 REGRESSED radius:294.941516 polydispersity:0.131139 contrast:1.351530
149 TRUE radius:155.029204 polydispersity:0.300685 contrast:1.000284 REGRESSED radius:154.815929 polydispersity:0.301451 contrast:1.000316
150 TRUE radius:45.341618 polydispersity:0.271853 contrast:0.517289 REGRESSED radius:46.485233 polydispersity:0.264331 contrast:0.517297
151 TRUE radius:425.254999 polydispersity:0.160315 contrast:3.441279 REGRESSED radius:425.626519 polydispersity:0.160108 contrast:3.440466
152 TRUE radius:160.200932 polydispersity:0.266542 contrast:0.612352 REGRESSED radius:159.965466 polydispersity:0.266723 contrast:0.612362
154 TRUE radius:458.702498 polydispersity:0.108074 contrast:0.739330 REGRESSED radius:458.850735 polydispersity:0.107262 contrast:0.738301
155 TRUE radius:159.904213 polydispersity:0.205516 contrast:3.043930 REGRESSED radius:160.031531 polydispersity:0.205638 contrast:3.043901
157 TRUE radius:169.458751 polydispersity:0.345911 contrast:3.328032 REGRESSED radius:169.907714 polydispersity:0.345736 contrast:3.328309
158 TRUE radius:42.604070 polydispersity:0.298264 contrast:3.325506 REGRESSED radius:42.607144 polydispersity:0.297858 contrast:3.325277
159 TRUE radius:375.897111 polydispersity:0.203170 contrast:1.125120 REGRESSED radius:375.588565 polydispersity:0.203257 contrast:1.125078
160 TRUE radius:181.166513 polydispersity:0.303975 contrast:1.001059 REGRESSED radius:180.953377 polydispersity:0.304492 contrast:1.001141
161 TRUE radius:102.778243 polydispersity:0.308889 contrast:0.612291 REGRESSED radius:102.901693 polydispersity:0.307809 contrast:0.612147
162 TRUE radius:370.754968 polydispersity:0.161325 contrast:2.680710 REGRESSED radius:370.766361 polydispersity:0.161299 contrast:2.680799
163 TRUE radius:133.182912 polydispersity:0.221165 contrast:1.391302 REGRESSED radius:133.278799 polydispersity:0.220803 contrast:1.391319
164 TRUE radius:234.924896 polydispersity:0.156360 contrast:0.676434 REGRESSED radius:235.134013 polydispersity:0.156175 contrast:0.676541
165 TRUE radius:88.324430 polydispersity:0.265804 contrast:2.391601 REGRESSED radius:88.398916 polydispersity:0.265388 contrast:2.391560
166 TRUE radius:51.173882 polydispersity:0.181993 contrast:0.991317 REGRESSED radius:51.216458 polydispersity:0.178657 contrast:0.991178
167 TRUE radius:54.946495 polydispersity:0.189707 contrast:0.760459 REGRESSED radius:54.714454 polydispersity:0.188314 contrast:0.760374
168 TRUE radius:71.075221 polydispersity:0.235141 contrast:1.876801 REGRESSED radius:71.130451 polydispersity:0.234558 contrast:1.876778
169 TRUE radius:311.079003 polydispersity:0.230952 contrast:2.826703 REGRESSED radius:310.884432 polydispersity:0.231184 contrast:2.826929
170 TRUE radius:447.092191 polydispersity:0.126981 contrast:2.463703 REGRESSED radius:447.028764 polydispersity:0.126945 contrast:2.463667
171 TRUE radius:354.905288 polydispersity:0.220002 contrast:0.696541 REGRESSED radius:355.436010 polydispersity:0.219610 contrast:0.696701
172 TRUE radius:86.397699 polydispersity:0.178213 contrast:1.571441 REGRESSED radius:86.419501 polydispersity:0.178458 contrast:1.571422
173 TRUE radius:126.339356 polydispersity:0.321837 contrast:3.019242 REGRESSED radius:126.190418 polydispersity:0.321814 contrast:3.019277
174 TRUE radius:143.912795 polydispersity:0.246099 contrast:1.397674 REGRESSED radius:143.876626 polydispersity:0.245701 contrast:1.397726
175 TRUE radius:196.152750 polydispersity:0.276481 contrast:2.783951 REGRESSED radius:196.066634 polydispersity:0.276179 contrast:2.784021
176 TRUE radius:103.324120 polydispersity:0.197620 contrast:3.236016 REGRESSED radius:103.337126 polydispersity:0.197550 contrast:3.235959
177 TRUE radius:157.191286 polydispersity:0.269621 contrast:2.692048 REGRESSED radius:157.080041 polydispersity:0.269579 contrast:2.692067
178 TRUE radius:96.223383 polydispersity:0.112661 contrast:0.951021 REGRESSED radius:96.219858 polydispersity:0.115202 contrast:0.951030
179 TRUE radius:57.902313 polydispersity:0.234643 contrast:3.095384 REGRESSED radius:57.997910 polydispersity:0.235375 contrast:3.095480
180 TRUE radius:73.873718 polydispersity:0.204324 contrast:1.322434 REGRESSED radius:73.854409 polydispersity:0.204351 contrast:1.322468
181 TRUE radius:129.119184 polydispersity:0.332521 contrast:1.967337 REGRESSED radius:129.194821 polydispersity:0.332596 contrast:1.967177
182 TRUE radius:151.550414 polydispersity:0.158346 contrast:3.458184 REGRESSED radius:151.646256 polydispersity:0.158578 contrast:3.457746
183 TRUE radius:120.923423 polydispersity:0.292807 contrast:1.356234 REGRESSED radius:120.787175 polydispersity:0.292882 contrast:1.356240
184 TRUE radius:106.001709 polydispersity:0.218792 contrast:2.291778 REGRESSED radius:106.111257 polydispersity:0.218657 contrast:2.291796
185 TRUE radius:218.205366 polydispersity:0.144530 contrast:2.792346 REGRESSED radius:218.097558 polydispersity:0.143448 contrast:2.792500
186 TRUE radius:297.680472 polydispersity:0.203671 contrast:2.636277 REGRESSED radius:297.772762 polydispersity:0.203639 contrast:2.636189
187 TRUE radius:406.725349 polydispersity:0.108266 contrast:3.131176 REGRESSED radius:406.458175 polydispersity:0.108523 contrast:3.131344
188 TRUE radius:123.387737 polydispersity:0.309283 contrast:1.488584 REGRESSED radius:123.276163 polydispersity:0.309449 contrast:1.488624
189 TRUE radius:92.074507 polydispersity:0.295329 contrast:1.671839 REGRESSED radius:91.995587 polydispersity:0.295477 contrast:1.671828
190 TRUE radius:83.858227 polydispersity:0.309515 contrast:2.246547 REGRESSED radius:83.830263 polydispersity:0.309210 contrast:2.246445
191 TRUE radius:50.774220 polydispersity:0.331624 contrast:1.952300 REGRESSED radius:50.695203 polydispersity:0.332173 contrast:1.952508
192 TRUE radius:200.434051 polydispersity:0.300393 contrast:1.170258 REGRESSED radius:200.149154 polydispersity:0.300707 contrast:1.170328
193 TRUE radius:208.442225 polydispersity:0.113547 contrast:2.215969 REGRESSED radius:208.112153 polydispersity:0.117231 contrast:2.215886
194 TRUE radius:58.772331 polydispersity:0.173500 contrast:2.425387 REGRESSED radius:58.810891 polydispersity:0.173000 contrast:2.425473
195 TRUE radius:76.861626 polydispersity:0.274745 contrast:1.951918 REGRESSED radius:76.966256 polydispersity:0.274196 contrast:1.951855
196 TRUE radius:79.117298 polydispersity:0.147073 contrast:1.717219 REGRESSED radius:79.074176 polydispersity:0.146550 contrast:1.717125
197 TRUE radius:423.933233 polydispersity:0.174430 contrast:1.437266 REGRESSED radius:423.739041 polydispersity:0.174169 contrast:1.437264
198 TRUE radius:303.033650 polydispersity:0.151582 contrast:1.036102 REGRESSED radius:303.007117 polydispersity:0.151434 contrast:1.036021
199 TRUE radius:165.408246 polydispersity:0.335918 contrast:2.026859 REGRESSED radius:165.589438 polydispersity:0.335794 contrast:2.026782
200 TRUE radius:272.415975 polydispersity:0.161540 contrast:1.212837 REGRESSED radius:272.162689 polydispersity:0.161915 contrast:1.212732
201 TRUE radius:362.916051 polydispersity:0.217494 contrast:0.917486 REGRESSED radius:362.818513 polydispersity:0.217752 contrast:0.917563
203 TRUE radius:398.522640 polydispersity:0.162398 contrast:1.526784 REGRESSED radius:398.528627 polydispersity:0.162306 contrast:1.526708
204 TRUE radius:267.089984 polydispersity:0.167673 contrast:1.992936 REGRESSED radius:267.090195 polydispersity:0.167824 contrast:1.992954
205 TRUE radius:250.632612 polydispersity:0.296301 contrast:0.960703 REGRESSED radius:250.586017 polydispersity:0.296966 contrast:0.960721
206 TRUE radius:73.873396 polydispersity:0.335656 contrast:1.113754 REGRESSED radius:73.918989 polydispersity:0.336295 contrast:1.113839
207 TRUE radius:230.239097 polydispersity:0.201819 contrast:2.497065 REGRESSED radius:230.422643 polydispersity:0.202188 contrast:2.497147
208 TRUE radius:270.381979 polydispersity:0.174853 contrast:1.198391 REGRESSED radius:270.193899 polydispersity:0.174961 contrast:1.198316
209 TRUE radius:44.035987 polydispersity:0.294551 contrast:1.500516 REGRESSED radius:44.007517 polydispersity:0.295978 contrast:1.500618
