34 TRUE radius:68.758694 length:289.274332 polydispersity:0.215108 contrast:2.378912 REGRESSED radius:68.569934 length:288.822954 polydispersity:0.215132 contrast:2.377484
35 TRUE radius:24.935039 length:107.713923 polydispersity:0.139550 contrast:0.843873 REGRESSED radius:22.436649 length:111.150948 polydispersity:0.227753 contrast:0.838679
36 TRUE radius:49.316145 length:211.942617 polydispersity:0.287965 contrast:0.831268 REGRESSED radius:48.973575 length:235.310417 polydispersity:0.217886 contrast:0.830709
37 TRUE radius:26.253667 length:113.249715 polydispersity:0.213530 contrast:1.434891 REGRESSED radius:25.640786 length:116.830750 polydispersity:0.228524 contrast:1.428711
38 TRUE radius:95.467252 length:418.447547 polydispersity:0.266859 contrast:1.797822 REGRESSED radius:94.447509 length:398.025226 polydispersity:0.200285 contrast:1.790385
39 TRUE radius:94.682888 length:414.223565 polydispersity:0.232790 contrast:1.201808 REGRESSED radius:94.457124 length:388.055552 polydispersity:0.203831 contrast:1.195238
40 TRUE radius:62.269344 length:265.447020 polydispersity:0.227301 contrast:0.647397 REGRESSED radius:60.848943 length:302.225888 polydispersity:0.221399 contrast:0.648226
42 TRUE radius:77.850064 length:331.268424 polydispersity:0.253878 contrast:2.557721 REGRESSED radius:77.479123 length:321.324005 polydispersity:0.216012 contrast:2.557340
43 TRUE radius:67.746156 length:297.900139 polydispersity:0.326910 contrast:1.042873 REGRESSED radius:67.738970 length:347.646010 polydispersity:0.219608 contrast:1.045184
44 TRUE radius:30.745004 length:127.631000 polydispersity:0.201045 contrast:2.816720 REGRESSED radius:30.712247 length:137.356239 polydispersity:0.221324 contrast:2.821839
46 TRUE radius:50.962093 length:215.230234 polydispersity:0.184123 contrast:3.163506 REGRESSED radius:51.042888 length:222.518944 polydispersity:0.217751 contrast:3.163664
47 TRUE radius:93.900199 length:386.982155 polydispersity:0.207559 contrast:2.885648 REGRESSED radius:93.514016 length:366.767718 polydispersity:0.200090 contrast:2.881843
48 TRUE radius:136.187110 length:563.036947 polydispersity:0.120549 contrast:2.403108 REGRESSED radius:138.903351 length:470.938117 polydispersity:0.226365 contrast:2.417050
49 TRUE radius:26.017688 length:110.440492 polydispersity:0.250359 contrast:3.114361 REGRESSED radius:25.787206 length:120.372609 polydispersity:0.238238 contrast:3.107531
50 TRUE radius:21.775029 length:103.952893 polydispersity:0.333085 contrast:0.796272 REGRESSED radius:19.105207 length:121.838767 polydispersity:0.229732 contrast:0.799560
51 TRUE radius:62.863264 length:305.822246 polydispersity:0.268241 contrast:1.246765 REGRESSED radius:63.105232 length:313.159970 polydispersity:0.222762 contrast:1.245723
52 TRUE radius:217.371439 length:1000.433962 polydispersity:0.155973 contrast:1.085675 REGRESSED radius:221.509923 length:967.478383 polydispersity:0.183113 contrast:1.094668
53 TRUE radius:133.990073 length:658.635333 polydispersity:0.250965 contrast:1.745359 REGRESSED radius:132.428597 length:654.563117 polydispersity:0.229794 contrast:1.749114
54 TRUE radius:23.013256 length:113.203549 polydispersity:0.135060 contrast:2.521217 REGRESSED radius:23.767961 length:113.290283 polydispersity:0.239270 contrast:2.522564
55 TRUE radius:23.838781 length:112.280599 polydispersity:0.339460 contrast:3.396199 REGRESSED radius:23.065068 length:128.985358 polydispersity:0.242890 contrast:3.383593
56 TRUE radius:51.315794 length:239.295822 polydispersity:0.135122 contrast:0.780963 REGRESSED radius:51.335420 length:241.304598 polydispersity:0.218711 contrast:0.780688
57 TRUE radius:112.863885 length:551.478880 polydispersity:0.204148 contrast:0.582317 REGRESSED radius:112.031144 length:590.137298 polydispersity:0.225742 contrast:0.582761
58 TRUE radius:28.993816 length:142.036936 polydispersity:0.270404 contrast:0.714317 REGRESSED radius:26.903587 length:154.322667 polydispersity:0.222458 contrast:0.706215
59 TRUE radius:93.806320 length:441.416269 polydispersity:0.111940 contrast:1.369750 REGRESSED radius:94.305446 length:378.912423 polydispersity:0.201935 contrast:1.363581
60 TRUE radius:26.577345 length:119.371365 polydispersity:0.198495 contrast:1.043372 REGRESSED radius:25.486066 length:122.257815 polydispersity:0.225970 contrast:1.036109
61 TRUE radius:35.587627 length:167.492265 polydispersity:0.238587 contrast:2.974440 REGRESSED radius:35.587481 length:181.611308 polydispersity:0.205747 contrast:2.983601
62 TRUE radius:112.984794 length:549.675563 polydispersity:0.347981 contrast:0.669454 REGRESSED radius:112.142976 length:656.416155 polydispersity:0.227090 contrast:0.667761
63 TRUE radius:116.303276 length:526.156677 polydispersity:0.338349 contrast:2.849768 REGRESSED radius:115.250482 length:557.827268 polydispersity:0.250455 contrast:2.862265
64 TRUE radius:145.052641 length:685.665899 polydispersity:0.218024 contrast:1.041534 REGRESSED radius:144.011822 length:656.751340 polydispersity:0.227327 contrast:1.040354
65 TRUE radius:109.859631 length:504.379175 polydispersity:0.213296 contrast:3.400384 REGRESSED radius:110.482913 length:490.743073 polydispersity:0.239826 contrast:3.405330
66 TRUE radius:249.686755 length:1207.424253 polydispersity:0.340156 contrast:0.881780 REGRESSED radius:258.526903 length:1188.326974 polydispersity:0.255745 contrast:0.874402
67 TRUE radius:55.949900 length:254.228419 polydispersity:0.107489 contrast:2.060288 REGRESSED radius:56.305638 length:245.463096 polydispersity:0.220116 contrast:2.055454
68 TRUE radius:49.871613 length:244.422754 polydispersity:0.200252 contrast:2.948652 REGRESSED radius:50.041377 length:244.078961 polydispersity:0.218860 contrast:2.949439
69 TRUE radius:26.776136 length:130.228861 polydispersity:0.157681 contrast:0.746778 REGRESSED radius:24.802359 length:133.048583 polydispersity:0.225054 contrast:0.739850
70 TRUE radius:99.530451 length:473.807259 polydispersity:0.204816 contrast:2.549548 REGRESSED radius:99.513635 length:433.885303 polydispersity:0.195317 contrast:2.553578
71 TRUE radius:71.775356 length:341.329444 polydispersity:0.204196 contrast:3.329363 REGRESSED radius:71.377319 length:318.710632 polydispersity:0.211230 contrast:3.331416
72 TRUE radius:117.344981 length:531.544070 polydispersity:0.188003 contrast:3.151959 REGRESSED radius:117.721885 length:487.271925 polydispersity:0.250277 contrast:3.158597
73 TRUE radius:30.792685 length:150.969073 polydispersity:0.256130 contrast:1.072765 REGRESSED radius:30.522278 length:157.069316 polydispersity:0.218718 contrast:1.066611
74 TRUE radius:90.284669 length:433.178800 polydispersity:0.201308 contrast:1.454875 REGRESSED radius:90.341958 length:407.811786 polydispersity:0.203365 contrast:1.448118
75 TRUE radius:115.563805 length:515.364616 polydispersity:0.254955 contrast:3.483924 REGRESSED radius:114.957282 length:496.816301 polydispersity:0.256031 contrast:3.484856
76 TRUE radius:36.051902 length:165.180004 polydispersity:0.287754 contrast:2.523347 REGRESSED radius:35.735412 length:185.078486 polydispersity:0.206191 contrast:2.531196
77 TRUE radius:86.216282 length:419.832244 polydispersity:0.118049 contrast:3.147275 REGRESSED radius:86.713068 length:386.308783 polydispersity:0.209550 contrast:3.147004
78 TRUE radius:125.672439 length:575.539351 polydispersity:0.235659 contrast:0.832010 REGRESSED radius:126.745426 length:583.869730 polydispersity:0.228539 contrast:0.827467
79 TRUE radius:153.809500 length:716.428837 polydispersity:0.259470 contrast:3.328693 REGRESSED radius:159.092596 length:641.441889 polydispersity:0.229015 contrast:3.335461
80 TRUE radius:62.820856 length:281.525845 polydispersity:0.144076 contrast:2.670058 REGRESSED radius:63.013854 length:272.283285 polydispersity:0.227869 contrast:2.665528
81 TRUE radius:25.349231 length:122.399087 polydispersity:0.309037 contrast:1.464458 REGRESSED radius:24.897362 length:132.578246 polydispersity:0.229586 contrast:1.461102
82 TRUE radius:73.085604 length:342.189482 polydispersity:0.161952 contrast:2.183116 REGRESSED radius:73.438245 length:332.012848 polydispersity:0.213960 contrast:2.181878
83 TRUE radius:43.310998 length:205.080282 polydispersity:0.258927 contrast:1.172490 REGRESSED radius:43.604170 length:215.195628 polydispersity:0.214932 contrast:1.171938
84 TRUE radius:53.276723 length:250.779278 polydispersity:0.301798 contrast:2.046116 REGRESSED radius:53.444525 length:272.100336 polydispersity:0.216768 contrast:2.044725
85 TRUE radius:81.769948 length:370.784674 polydispersity:0.195221 contrast:3.482993 REGRESSED radius:81.640402 length:318.735023 polydispersity:0.217402 contrast:3.476295
86 TRUE radius:26.487013 length:129.142180 polydispersity:0.151127 contrast:1.856031 REGRESSED radius:26.996375 length:126.293240 polydispersity:0.230013 contrast:1.854758
87 TRUE radius:81.150811 length:373.526308 polydispersity:0.343584 contrast:1.171400 REGRESSED radius:80.892995 length:439.164243 polydispersity:0.210747 contrast:1.168565
88 TRUE radius:28.471434 length:128.308234 polydispersity:0.170950 contrast:2.301945 REGRESSED radius:28.720788 length:130.490966 polydispersity:0.227108 contrast:2.302143
89 TRUE radius:120.751146 length:584.715084 polydispersity:0.344823 contrast:1.345429 REGRESSED radius:120.279316 length:634.458508 polydispersity:0.232806 contrast:1.340453
90 TRUE radius:31.041829 length:148.846430 polydispersity:0.162336 contrast:1.074113 REGRESSED radius:31.039960 length:147.886608 polydispersity:0.218461 contrast:1.067560
91 TRUE radius:46.673464 length:212.842146 polydispersity:0.154727 contrast:2.193316 REGRESSED radius:46.953660 length:206.743194 polydispersity:0.219436 contrast:2.193702
92 TRUE radius:39.248280 length:179.543422 polydispersity:0.138825 contrast:2.147110 REGRESSED radius:39.454172 length:185.039315 polydispersity:0.207993 contrast:2.148150
93 TRUE radius:23.515483 length:109.184079 polydispersity:0.334420 contrast:1.168456 REGRESSED radius:22.222120 length:123.607178 polydispersity:0.230157 contrast:1.166497
95 TRUE radius:42.404035 length:188.695788 polydispersity:0.344955 contrast:2.947801 REGRESSED radius:42.013613 length:219.513483 polydispersity:0.216770 contrast:2.954015
96 TRUE radius:77.111769 length:355.927490 polydispersity:0.129589 contrast:0.605379 REGRESSED radius:76.358902 length:402.260925 polydispersity:0.214476 contrast:0.610750
97 TRUE radius:115.093813 length:535.409767 polydispersity:0.287375 contrast:2.045653 REGRESSED radius:114.343092 length:535.805705 polydispersity:0.242940 contrast:2.047592
99 TRUE radius:184.927411 length:887.509881 polydispersity:0.111417 contrast:2.716912 REGRESSED radius:189.115060 length:923.124229 polydispersity:0.211336 contrast:2.735110
100 TRUE radius:32.537999 length:171.423045 polydispersity:0.334747 contrast:1.838932 REGRESSED radius:32.246130 length:187.213280 polydispersity:0.213951 contrast:1.838667
101 TRUE radius:23.571790 length:122.405769 polydispersity:0.115896 contrast:3.353287 REGRESSED radius:24.085757 length:119.859822 polydispersity:0.243004 contrast:3.347606
102 TRUE radius:33.869263 length:168.293021 polydispersity:0.317239 contrast:2.493018 REGRESSED radius:33.501570 length:187.332162 polydispersity:0.210332 contrast:2.499673
103 TRUE radius:85.769233 length:445.618399 polydispersity:0.226583 contrast:1.957514 REGRESSED radius:85.493157 length:433.946295 polydispersity:0.206822 contrast:1.954064
104 TRUE radius:70.395035 length:381.842080 polydispersity:0.305364 contrast:2.856937 REGRESSED radius:70.304200 length:394.940941 polydispersity:0.213749 contrast:2.866793
105 TRUE radius:47.699950 length:240.491823 polydispersity:0.162685 contrast:2.557689 REGRESSED radius:47.846953 length:229.489808 polydispersity:0.220544 contrast:2.558270
106 TRUE radius:59.531839 length:311.539489 polydispersity:0.201236 contrast:1.050709 REGRESSED radius:59.995190 length:304.141858 polydispersity:0.222031 contrast:1.052962
107 TRUE radius:21.481088 length:106.375744 polydispersity:0.302202 contrast:2.563971 REGRESSED radius:21.464219 length:118.904126 polydispersity:0.238901 contrast:2.558950
108 TRUE radius:20.063562 length:109.576003 polydispersity:0.209235 contrast:0.966240 REGRESSED radius:18.767362 length:115.672440 polydispersity:0.231137 contrast:0.969513
109 TRUE radius:37.637829 length:199.385675 polydispersity:0.207792 contrast:0.975592 REGRESSED radius:37.922829 length:201.557158 polydispersity:0.213180 contrast:0.973635
110 TRUE radius:28.215467 length:144.298388 polydispersity:0.342045 contrast:1.609695 REGRESSED radius:27.942951 length:157.670444 polydispersity:0.224329 contrast:1.605265
111 TRUE radius:30.058680 length:156.799404 polydispersity:0.256067 contrast:2.081319 REGRESSED radius:30.100776 length:162.642569 polydispersity:0.220827 contrast:2.081148
112 TRUE radius:57.301616 length:295.085994 polydispersity:0.345632 contrast:1.866312 REGRESSED radius:57.270247 length:314.808447 polydispersity:0.222620 contrast:1.864502
113 TRUE radius:30.667636 length:153.637565 polydispersity:0.315393 contrast:1.296517 REGRESSED radius:30.456423 length:164.941118 polydispersity:0.218505 contrast:1.291802
114 TRUE radius:72.080300 length:366.567251 polydispersity:0.335541 contrast:1.626608 REGRESSED radius:72.075828 length:418.935233 polydispersity:0.216910 contrast:1.625424
115 TRUE radius:34.935316 length:183.293467 polydispersity:0.336113 contrast:0.812103 REGRESSED radius:34.101395 length:203.394349 polydispersity:0.215823 contrast:0.807857
116 TRUE radius:79.938237 length:436.177106 polydispersity:0.177767 contrast:1.627169 REGRESSED radius:80.400031 length:418.736993 polydispersity:0.211961 contrast:1.622722
117 TRUE radius:33.902730 length:173.594379 polydispersity:0.280656 contrast:2.033864 REGRESSED radius:33.736899 length:185.294976 polydispersity:0.210690 contrast:2.036406
118 TRUE radius:29.570026 length:160.497578 polydispersity:0.257280 contrast:1.172425 REGRESSED radius:29.677714 length:163.554737 polydispersity:0.220262 contrast:1.167787
119 TRUE radius:85.144879 length:457.338696 polydispersity:0.275301 contrast:3.331285 REGRESSED radius:85.227414 length:462.285597 polydispersity:0.213057 contrast:3.331656
120 TRUE radius:72.595719 length:368.579351 polydispersity:0.123066 contrast:1.333641 REGRESSED radius:73.344454 length:371.774170 polydispersity:0.216117 contrast:1.333043
121 TRUE radius:68.843068 length:365.672491 polydispersity:0.303619 contrast:2.426493 REGRESSED radius:68.801612 length:382.393655 polydispersity:0.216083 contrast:2.431430
122 TRUE radius:95.877099 length:476.382734 polydispersity:0.122082 contrast:2.508915 REGRESSED radius:96.274744 length:402.528468 polydispersity:0.197718 contrast:2.510736
123 TRUE radius:61.859040 length:322.154405 polydispersity:0.285785 contrast:2.239305 REGRESSED radius:61.842479 length:325.709651 polydispersity:0.228107 contrast:2.237852
124 TRUE radius:23.502927 length:124.530293 polydispersity:0.201130 contrast:2.211382 REGRESSED radius:24.142468 length:126.593129 polydispersity:0.236834 contrast:2.214469
125 TRUE radius:38.587498 length:197.706158 polydispersity:0.157454 contrast:1.855726 REGRESSED radius:38.866347 length:197.392019 polydispersity:0.207730 contrast:1.854782
126 TRUE radius:26.926019 length:138.170284 polydispersity:0.264338 contrast:1.085973 REGRESSED radius:26.485166 length:143.529091 polydispersity:0.224876 contrast:1.080992
127 TRUE radius:95.082396 length:514.062263 polydispersity:0.161995 contrast:1.691929 REGRESSED radius:95.024448 length:447.213654 polydispersity:0.202129 contrast:1.688180
128 TRUE radius:55.962467 length:282.347431 polydispersity:0.105628 contrast:2.673204 REGRESSED radius:56.106297 length:269.541344 polydispersity:0.220064 contrast:2.671980
129 TRUE radius:72.581446 length:366.198698 polydispersity:0.252184 contrast:2.982100 REGRESSED radius:72.486419 length:360.144910 polydispersity:0.213006 contrast:2.989764
130 TRUE radius:30.472127 length:152.064176 polydispersity:0.332084 contrast:1.830316 REGRESSED radius:30.154736 length:166.593554 polydispersity:0.219395 contrast:1.827790
131 TRUE radius:35.629760 length:187.163418 polydispersity:0.110337 contrast:1.914581 REGRESSED radius:36.080588 length:183.752445 polydispersity:0.207730 contrast:1.916326
132 TRUE radius:90.001522 length:489.929237 polydispersity:0.329903 contrast:3.062608 REGRESSED radius:89.893196 length:539.628672 polydispersity:0.207738 contrast:3.069075
133 TRUE radius:28.470535 length:149.802623 polydispersity:0.246337 contrast:1.404803 REGRESSED radius:28.659282 length:151.838736 polydispersity:0.222987 contrast:1.400398
134 TRUE radius:146.336475 length:723.655907 polydispersity:0.127497 contrast:0.555671 REGRESSED radius:145.113206 length:724.926438 polydispersity:0.230292 contrast:0.557919
135 TRUE radius:40.053120 length:200.521745 polydispersity:0.145358 contrast:1.704464 REGRESSED radius:40.450028 length:198.536054 polydispersity:0.210079 contrast:1.702284
136 TRUE radius:25.198821 length:131.905320 polydispersity:0.141497 contrast:2.173414 REGRESSED radius:26.012835 length:128.358661 polydispersity:0.234362 contrast:2.176518
137 TRUE radius:52.556006 length:274.643937 polydispersity:0.157467 contrast:2.141863 REGRESSED radius:52.839741 length:270.946102 polydispersity:0.216181 contrast:2.138366
138 TRUE radius:44.223767 length:238.727753 polydispersity:0.131661 contrast:1.612622 REGRESSED radius:44.644424 length:225.032633 polydispersity:0.215966 contrast:1.610193
139 TRUE radius:24.276116 length:131.178356 polydispersity:0.150551 contrast:2.604937 REGRESSED radius:25.107905 length:129.182694 polydispersity:0.238374 contrast:2.610323
140 TRUE radius:44.414693 length:224.014691 polydispersity:0.217329 contrast:1.104968 REGRESSED radius:44.939635 length:226.343344 polydispersity:0.215584 contrast:1.105303
141 TRUE radius:21.533224 length:111.776303 polydispersity:0.117578 contrast:2.318088 REGRESSED radius:22.372633 length:110.781221 polydispersity:0.238089 contrast:2.318236
142 TRUE radius:89.937141 length:444.931480 polydispersity:0.260949 contrast:2.488472 REGRESSED radius:89.652022 length:447.307976 polydispersity:0.205133 contrast:2.490923
143 TRUE radius:152.260468 length:785.022619 polydispersity:0.216478 contrast:2.281374 REGRESSED radius:152.538404 length:728.634250 polydispersity:0.226310 contrast:2.300175
144 TRUE radius:143.113220 length:705.977177 polydispersity:0.207834 contrast:0.880186 REGRESSED radius:142.912464 length:692.877542 polydispersity:0.229452 contrast:0.877512
145 TRUE radius:55.661759 length:277.928633 polydispersity:0.234247 contrast:1.230565 REGRESSED radius:56.134149 length:277.975286 polydispersity:0.219405 contrast:1.231070
146 TRUE radius:70.215966 length:347.835783 polydispersity:0.232582 contrast:2.494954 REGRESSED radius:70.271087 length:343.275437 polydispersity:0.213868 contrast:2.499142
147 TRUE radius:72.228948 length:362.078729 polydispersity:0.137772 contrast:1.796844 REGRESSED radius:72.716414 length:353.444928 polydispersity:0.215086 contrast:1.794555
148 TRUE radius:37.662030 length:199.715293 polydispersity:0.326052 contrast:2.095601 REGRESSED radius:37.300874 length:219.656977 polydispersity:0.206069 contrast:2.096985
149 TRUE radius:26.907244 length:142.903028 polydispersity:0.164464 contrast:3.303650 REGRESSED radius:27.208768 length:142.476000 polydispersity:0.235339 contrast:3.300032
150 TRUE radius:19.551835 length:117.390159 polydispersity:0.246450 contrast:1.778969 REGRESSED radius:19.733772 length:124.366747 polydispersity:0.234633 contrast:1.779457
151 TRUE radius:48.822896 length:290.776545 polydispersity:0.248457 contrast:1.875827 REGRESSED radius:48.864021 length:289.656317 polydispersity:0.217263 contrast:1.873993
152 TRUE radius:63.056499 length:380.529713 polydispersity:0.274930 contrast:3.472266 REGRESSED radius:63.107201 length:398.133529 polydispersity:0.233003 contrast:3.470143
153 TRUE radius:30.325754 length:179.293531 polydispersity:0.297692 contrast:2.141931 REGRESSED radius:30.195588 length:188.039685 polydispersity:0.219599 contrast:2.141842
154 TRUE radius:44.420854 length:245.308702 polydispersity:0.125361 contrast:1.117323 REGRESSED radius:45.168927 length:232.902365 polydispersity:0.215585 contrast:1.117786
155 TRUE radius:75.368797 length:425.286061 polydispersity:0.131170 contrast:0.869816 REGRESSED radius:76.554301 length:449.298562 polydispersity:0.215339 contrast:0.873653
156 TRUE radius:27.699151 length:158.946923 polydispersity:0.265132 contrast:1.532045 REGRESSED radius:27.965313 length:161.316674 polydispersity:0.224762 contrast:1.528990
157 TRUE radius:32.355246 length:184.040064 polydispersity:0.275248 contrast:1.105924 REGRESSED radius:32.530700 length:189.058347 polydispersity:0.215658 contrast:1.103709
158 TRUE radius:102.435619 length:563.888269 polydispersity:0.323796 contrast:1.663684 REGRESSED radius:101.757817 length:615.054151 polydispersity:0.208856 contrast:1.662972
159 TRUE radius:86.945387 length:489.064210 polydispersity:0.293340 contrast:2.552490 REGRESSED radius:86.538413 length:514.362468 polydispersity:0.208418 contrast:2.557768
160 TRUE radius:53.326821 length:312.014799 polydispersity:0.335829 contrast:3.098971 REGRESSED radius:53.439840 length:347.833074 polydispersity:0.216191 contrast:3.103874
161 TRUE radius:68.765975 length:377.702197 polydispersity:0.261652 contrast:3.139434 REGRESSED radius:68.596612 length:373.428881 polydispersity:0.214410 contrast:3.145928
162 TRUE radius:67.999692 length:392.141920 polydispersity:0.231632 contrast:1.235431 REGRESSED radius:68.474363 length:406.955116 polydispersity:0.219944 contrast:1.235928
163 TRUE radius:37.727182 length:219.139986 polydispersity:0.267881 contrast:1.631277 REGRESSED radius:37.822324 length:224.677324 polydispersity:0.208032 contrast:1.630627
164 TRUE radius:19.816597 length:113.599175 polydispersity:0.149190 contrast:0.662385 REGRESSED radius:17.082567 length:119.024002 polydispersity:0.230405 contrast:0.670923
165 TRUE radius:27.920806 length:159.079799 polydispersity:0.168144 contrast:0.908116 REGRESSED radius:27.775375 length:155.627872 polydispersity:0.222711 contrast:0.903021
166 TRUE radius:77.589393 length:449.301241 polydispersity:0.164086 contrast:3.156734 REGRESSED radius:77.969167 length:387.540793 polydispersity:0.218035 contrast:3.161829
167 TRUE radius:67.265154 length:371.649812 polydispersity:0.311693 contrast:3.060486 REGRESSED radius:67.174048 length:390.193666 polydispersity:0.218179 contrast:3.067009
168 TRUE radius:172.259839 length:1006.728641 polydispersity:0.288715 contrast:0.835075 REGRESSED radius:173.973989 length:1010.617959 polydispersity:0.217605 contrast:0.831720
169 TRUE radius:24.374361 length:134.007415 polydispersity:0.226966 contrast:3.315769 REGRESSED radius:24.333870 length:137.874935 polydispersity:0.241837 contrast:3.312439
170 TRUE radius:36.697424 length:217.376408 polydispersity:0.334159 contrast:0.831364 REGRESSED radius:36.381087 length:235.917709 polydispersity:0.214649 contrast:0.830174
171 TRUE radius:112.265139 length:615.211868 polydispersity:0.310310 contrast:1.308243 REGRESSED radius:111.908731 length:684.848463 polydispersity:0.234063 contrast:1.302854
172 TRUE radius:136.311138 length:777.198982 polydispersity:0.341007 contrast:2.712013 REGRESSED radius:139.299072 length:824.521861 polydispersity:0.231488 contrast:2.718131
173 TRUE radius:162.839758 length:923.152893 polydispersity:0.281430 contrast:0.504031 REGRESSED radius:158.837129 length:1033.629253 polydispersity:0.225623 contrast:0.512726
174 TRUE radius:24.205087 length:137.926984 polydispersity:0.117035 contrast:3.074293 REGRESSED radius:24.882911 length:133.156744 polydispersity:0.240841 contrast:3.077982
175 TRUE radius:94.747106 length:550.531728 polydispersity:0.168621 contrast:1.199018 REGRESSED radius:95.183267 length:498.605252 polydispersity:0.206291 contrast:1.195503
176 TRUE radius:99.079581 length:579.639331 polydispersity:0.172699 contrast:1.980945 REGRESSED radius:98.758644 length:526.138137 polydispersity:0.200985 contrast:1.982044
177 TRUE radius:33.312955 length:188.647454 polydispersity:0.188496 contrast:2.806816 REGRESSED radius:33.391152 length:190.224723 polydispersity:0.210987 contrast:2.812468
178 TRUE radius:32.003768 length:181.243969 polydispersity:0.137730 contrast:0.757823 REGRESSED radius:31.500530 length:178.011556 polydispersity:0.218408 contrast:0.751635
