11 TRUE radius:117.311801 length:505.395345 shell:80.685191 polydispersity:0.136153 contrast:0.633609 contrast_2:1.494221 REGRESSED radius:111.253074 length:508.074873 shell:71.490704 polydispersity:0.221128 contrast:0.739701 contrast_2:2.031900
13 TRUE radius:121.082175 length:525.645347 shell:66.869145 polydispersity:0.349173 contrast:2.898770 contrast_2:0.683893 REGRESSED radius:121.603967 length:488.629548 shell:73.324923 polydispersity:0.222418 contrast:2.834250 contrast_2:2.031900
15 TRUE radius:136.884815 length:598.395755 shell:101.874367 polydispersity:0.208067 contrast:1.089074 contrast_2:1.621159 REGRESSED radius:137.584779 length:556.535801 shell:85.491063 polydispersity:0.233293 contrast:1.097372 contrast_2:2.031900
16 TRUE radius:132.372679 length:553.508266 shell:80.720454 polydispersity:0.198468 contrast:2.862943 contrast_2:2.207417 REGRESSED radius:137.485099 length:580.808293 shell:77.287651 polydispersity:0.227170 contrast:2.849610 contrast_2:2.031900
17 TRUE radius:89.193255 length:388.413332 shell:32.074148 polydispersity:0.299850 contrast:2.683938 contrast_2:1.416247 REGRESSED radius:93.121272 length:323.333115 shell:39.893306 polydispersity:0.230981 contrast:2.639060 contrast_2:2.031900
18 TRUE radius:132.631907 length:552.369472 shell:48.979032 polydispersity:0.131115 contrast:3.338327 contrast_2:2.337639 REGRESSED radius:156.138810 length:408.690821 shell:67.399426 polydispersity:0.233000 contrast:3.385279 contrast_2:2.031900
19 TRUE radius:185.570846 length:777.544831 shell:115.413429 polydispersity:0.273047 contrast:3.195884 contrast_2:2.787147 REGRESSED radius:188.227334 length:827.204843 shell:87.122386 polydispersity:0.244069 contrast:3.175220 contrast_2:2.031900
20 TRUE radius:118.647686 length:507.059115 shell:29.932180 polydispersity:0.104581 contrast:0.515002 contrast_2:2.688398 REGRESSED radius:84.088080 length:313.022534 shell:34.014066 polydispersity:0.228758 contrast:1.586179 contrast_2:2.031900
21 TRUE radius:120.919876 length:495.781072 shell:63.398609 polydispersity:0.285275 contrast:1.306937 contrast_2:2.981346 REGRESSED radius:107.097347 length:318.123309 shell:55.846002 polydispersity:0.199273 contrast:1.417520 contrast_2:2.031900
22 TRUE radius:159.034402 length:674.262908 shell:103.322528 polydispersity:0.199755 contrast:1.850902 contrast_2:3.215542 REGRESSED radius:158.545272 length:609.564142 shell:107.223969 polydispersity:0.218035 contrast:1.989087 contrast_2:2.031900
23 TRUE radius:101.764100 length:449.086843 shell:69.398872 polydispersity:0.296050 contrast:2.077828 contrast_2:2.634158 REGRESSED radius:100.238011 length:551.102870 shell:67.724580 polydispersity:0.216949 contrast:2.151525 contrast_2:2.031900
25 TRUE radius:129.487538 length:551.817582 shell:39.894830 polydispersity:0.206445 contrast:3.035665 contrast_2:2.525933 REGRESSED radius:146.538149 length:236.607001 shell:48.769848 polydispersity:0.242911 contrast:3.167946 contrast_2:2.031900
26 TRUE radius:115.919059 length:482.857529 shell:47.698149 polydispersity:0.239209 contrast:0.631384 contrast_2:1.380248 REGRESSED radius:112.979657 length:484.833891 shell:62.155388 polydispersity:0.207611 contrast:0.723441 contrast_2:2.031900
27 TRUE radius:170.317236 length:709.291239 shell:56.873750 polydispersity:0.135369 contrast:0.830814 contrast_2:1.322588 REGRESSED radius:155.985653 length:525.836402 shell:72.881286 polydispersity:0.233989 contrast:1.119843 contrast_2:2.031900
28 TRUE radius:131.834786 length:564.707468 shell:101.025162 polydispersity:0.263240 contrast:2.697510 contrast_2:2.672139 REGRESSED radius:118.628074 length:581.434351 shell:70.393785 polydispersity:0.241237 contrast:2.811245 contrast_2:2.031900
29 TRUE radius:98.420251 length:406.403567 shell:38.964260 polydispersity:0.147403 contrast:3.415054 contrast_2:2.356328 REGRESSED radius:95.332482 length:389.214972 shell:40.779080 polydispersity:0.189405 contrast:3.450362 contrast_2:2.031900
32 TRUE radius:143.693548 length:632.473244 shell:108.890970 polydispersity:0.205542 contrast:1.921133 contrast_2:3.432630 REGRESSED radius:149.059149 length:463.271665 shell:100.454170 polydispersity:0.221810 contrast:2.075846 contrast_2:2.031900
36 TRUE radius:135.932977 length:552.889427 shell:69.058558 polydispersity:0.164312 contrast:2.858530 contrast_2:1.639352 REGRESSED radius:122.854627 length:430.514676 shell:59.650808 polydispersity:0.223791 contrast:2.843111 contrast_2:2.031900
37 TRUE radius:104.171043 length:436.758700 shell:36.611117 polydispersity:0.146396 contrast:3.267461 contrast_2:3.047968 REGRESSED radius:98.836445 length:543.411183 shell:36.886837 polydispersity:0.198630 contrast:3.356008 contrast_2:2.031900
39 TRUE radius:97.342638 length:391.720620 shell:69.520352 polydispersity:0.295889 contrast:2.195078 contrast_2:1.815682 REGRESSED radius:102.954899 length:500.789820 shell:59.940190 polydispersity:0.225332 contrast:2.044313 contrast_2:2.031900
40 TRUE radius:174.441056 length:759.328272 shell:148.391205 polydispersity:0.346835 contrast:0.939761 contrast_2:3.026269 REGRESSED radius:163.945322 length:843.617542 shell:101.386285 polydispersity:0.223462 contrast:1.155534 contrast_2:2.031900
41 TRUE radius:110.583009 length:451.768679 shell:70.296256 polydispersity:0.322420 contrast:2.089894 contrast_2:1.851930 REGRESSED radius:112.726411 length:505.545491 shell:64.706971 polydispersity:0.224010 contrast:1.989062 contrast_2:2.031900
43 TRUE radius:125.283751 length:546.391404 shell:40.806130 polydispersity:0.344598 contrast:1.191932 contrast_2:3.251439 REGRESSED radius:108.806959 length:484.814553 shell:43.389228 polydispersity:0.203895 contrast:2.076566 contrast_2:2.031900
44 TRUE radius:174.562586 length:768.603555 shell:99.758801 polydispersity:0.331177 contrast:1.217063 contrast_2:2.160046 REGRESSED radius:145.409925 length:630.776256 shell:95.110377 polydispersity:0.234463 contrast:1.477276 contrast_2:2.031900
45 TRUE radius:125.499591 length:536.938412 shell:62.748894 polydispersity:0.146509 contrast:1.794753 contrast_2:0.589406 REGRESSED radius:128.918887 length:492.321861 shell:66.952287 polydispersity:0.230297 contrast:1.643803 contrast_2:2.031900
46 TRUE radius:103.647823 length:422.568949 shell:62.665420 polydispersity:0.140084 contrast:1.808447 contrast_2:2.616532 REGRESSED radius:98.789866 length:403.413094 shell:58.454646 polydispersity:0.213977 contrast:1.976641 contrast_2:2.031900
47 TRUE radius:176.181181 length:744.560658 shell:35.341483 polydispersity:0.113845 contrast:0.923479 contrast_2:3.424738 REGRESSED radius:129.206173 length:636.695733 shell:67.171993 polydispersity:0.241479 contrast:2.074618 contrast_2:2.031900
48 TRUE radius:123.798903 length:495.795328 shell:88.423243 polydispersity:0.140514 contrast:1.627893 contrast_2:1.683682 REGRESSED radius:126.067247 length:497.519188 shell:76.755556 polydispersity:0.233713 contrast:1.627325 contrast_2:2.031900
49 TRUE radius:111.170933 length:461.683070 shell:39.121463 polydispersity:0.286512 contrast:2.431051 contrast_2:0.735756 REGRESSED radius:109.147898 length:468.395799 shell:55.033851 polydispersity:0.215052 contrast:2.231164 contrast_2:2.031900
50 TRUE radius:102.363637 length:483.280410 shell:26.293570 polydispersity:0.317546 contrast:3.133248 contrast_2:3.422692 REGRESSED radius:95.219224 length:382.477589 shell:15.528745 polydispersity:0.186906 contrast:3.060508 contrast_2:2.031900
51 TRUE radius:260.860988 length:1267.352125 shell:149.419328 polydispersity:0.113597 contrast:1.301612 contrast_2:3.112099 REGRESSED radius:235.202902 length:3296.092567 shell:189.093982 polydispersity:0.243637 contrast:1.276870 contrast_2:2.031900
52 TRUE radius:74.991231 length:356.563743 shell:50.513364 polydispersity:0.113199 contrast:2.102565 contrast_2:3.335000 REGRESSED radius:82.812317 length:271.091371 shell:47.493604 polydispersity:0.229313 contrast:2.195166 contrast_2:2.031900
53 TRUE radius:127.467662 length:566.904779 shell:62.725287 polydispersity:0.265022 contrast:1.858839 contrast_2:2.495673 REGRESSED radius:128.549738 length:611.192744 shell:60.368112 polydispersity:0.234269 contrast:1.919426 contrast_2:2.031900
54 TRUE radius:121.803742 length:561.822214 shell:80.911321 polydispersity:0.204164 contrast:0.795730 contrast_2:0.650612 REGRESSED radius:122.171779 length:637.218597 shell:77.881661 polydispersity:0.231027 contrast:0.799829 contrast_2:2.031900
55 TRUE radius:127.579468 length:597.691398 shell:31.335768 polydispersity:0.322223 contrast:3.248094 contrast_2:2.187245 REGRESSED radius:125.697116 length:363.120281 shell:65.778166 polydispersity:0.236526 contrast:3.509712 contrast_2:2.031900
56 TRUE radius:158.405592 length:768.346259 shell:50.970592 polydispersity:0.185380 contrast:2.685867 contrast_2:3.092431 REGRESSED radius:115.398166 length:181.981531 shell:58.174951 polydispersity:0.201043 contrast:2.672593 contrast_2:2.031900
57 TRUE radius:218.289093 length:1050.931742 shell:140.678458 polydispersity:0.140834 contrast:0.697795 contrast_2:2.392753 REGRESSED radius:220.503436 length:1407.176414 shell:144.499225 polydispersity:0.237631 contrast:0.930114 contrast_2:2.031900
58 TRUE radius:158.767800 length:778.490081 shell:89.541030 polydispersity:0.192852 contrast:1.423371 contrast_2:2.648332 REGRESSED radius:147.606228 length:564.595086 shell:83.598899 polydispersity:0.216347 contrast:1.800227 contrast_2:2.031900
60 TRUE radius:78.112176 length:360.420243 shell:44.978062 polydispersity:0.251945 contrast:1.609695 contrast_2:1.655930 REGRESSED radius:78.496799 length:339.254163 shell:39.674422 polydispersity:0.212222 contrast:1.490044 contrast_2:2.031900
61 TRUE radius:93.096680 length:432.958701 shell:60.229093 polydispersity:0.119074 contrast:2.202751 contrast_2:0.793119 REGRESSED radius:93.795758 length:400.487605 shell:43.406949 polydispersity:0.228321 contrast:2.128309 contrast_2:2.031900
62 TRUE radius:173.254596 length:793.018450 shell:113.863304 polydispersity:0.207259 contrast:1.637629 contrast_2:1.592366 REGRESSED radius:181.448851 length:641.984952 shell:126.577447 polydispersity:0.221623 contrast:1.509978 contrast_2:2.031900
63 TRUE radius:74.045979 length:358.149203 shell:27.501106 polydispersity:0.338061 contrast:2.175717 contrast_2:1.948370 REGRESSED radius:74.229491 length:421.131134 shell:24.990679 polydispersity:0.206785 contrast:1.985988 contrast_2:2.031900
65 TRUE radius:86.973880 length:422.979656 shell:26.628209 polydispersity:0.217586 contrast:2.588721 contrast_2:1.183734 REGRESSED radius:90.886865 length:328.474682 shell:41.906504 polydispersity:0.223209 contrast:2.539033 contrast_2:2.031900
66 TRUE radius:108.383867 length:485.733217 shell:53.392822 polydispersity:0.197205 contrast:0.939045 contrast_2:3.187034 REGRESSED radius:113.936549 length:1065.829141 shell:56.405879 polydispersity:0.225971 contrast:0.861549 contrast_2:2.031900
67 TRUE radius:91.909580 length:442.945050 shell:29.321270 polydispersity:0.253603 contrast:2.410557 contrast_2:2.231500 REGRESSED radius:94.843500 length:432.135545 shell:33.606123 polydispersity:0.248517 contrast:2.359490 contrast_2:2.031900
68 TRUE radius:149.183732 length:679.938075 shell:40.069275 polydispersity:0.162487 contrast:0.771961 contrast_2:2.113327 REGRESSED radius:139.361928 length:583.009557 shell:51.025843 polydispersity:0.218036 contrast:1.428226 contrast_2:2.031900
69 TRUE radius:120.176049 length:551.637848 shell:30.196512 polydispersity:0.276964 contrast:3.474859 contrast_2:2.039086 REGRESSED radius:107.572765 length:673.007893 shell:69.143225 polydispersity:0.255910 contrast:3.728350 contrast_2:2.031900
70 TRUE radius:119.260235 length:532.741443 shell:55.326128 polydispersity:0.347489 contrast:0.718109 contrast_2:2.295570 REGRESSED radius:145.510012 length:919.267132 shell:64.099890 polydispersity:0.213306 contrast:0.751564 contrast_2:2.031900
71 TRUE radius:132.435964 length:645.412554 shell:67.555660 polydispersity:0.212826 contrast:1.767804 contrast_2:1.491519 REGRESSED radius:133.888374 length:582.320251 shell:76.699829 polydispersity:0.233738 contrast:1.641847 contrast_2:2.031900
72 TRUE radius:179.474116 length:881.555799 shell:69.870989 polydispersity:0.267282 contrast:1.998050 contrast_2:0.738710 REGRESSED radius:163.519266 length:708.381582 shell:61.055646 polydispersity:0.225631 contrast:1.969906 contrast_2:2.031900
73 TRUE radius:109.680107 length:495.149851 shell:56.791955 polydispersity:0.310672 contrast:2.336913 contrast_2:3.376023 REGRESSED radius:108.293079 length:507.964848 shell:57.533662 polydispersity:0.208664 contrast:2.533065 contrast_2:2.031900
74 TRUE radius:104.860925 length:515.400021 shell:46.627030 polydispersity:0.238492 contrast:1.640489 contrast_2:1.101488 REGRESSED radius:106.572606 length:566.074341 shell:48.519905 polydispersity:0.226463 contrast:1.553506 contrast_2:2.031900
76 TRUE radius:186.509470 length:847.548739 shell:93.556968 polydispersity:0.332466 contrast:2.227969 contrast_2:3.152713 REGRESSED radius:124.147532 length:957.275148 shell:97.069771 polydispersity:0.234767 contrast:2.474670 contrast_2:2.031900
77 TRUE radius:108.438053 length:484.817122 shell:83.120199 polydispersity:0.237829 contrast:2.334541 contrast_2:2.259304 REGRESSED radius:108.825065 length:445.082776 shell:68.286734 polydispersity:0.209323 contrast:2.311713 contrast_2:2.031900
78 TRUE radius:96.895691 length:474.056614 shell:31.601198 polydispersity:0.191973 contrast:1.839863 contrast_2:2.458048 REGRESSED radius:87.932337 length:221.165270 shell:19.284155 polydispersity:0.246078 contrast:1.765782 contrast_2:2.031900
79 TRUE radius:108.728028 length:499.204337 shell:61.438035 polydispersity:0.126095 contrast:1.703488 contrast_2:0.822278 REGRESSED radius:108.883737 length:506.137078 shell:58.132874 polydispersity:0.221260 contrast:1.590264 contrast_2:2.031900
80 TRUE radius:144.749299 length:665.701163 shell:52.164431 polydispersity:0.342525 contrast:0.822799 contrast_2:0.916069 REGRESSED radius:147.198229 length:805.212848 shell:69.515475 polydispersity:0.214835 contrast:0.699322 contrast_2:2.031900
82 TRUE radius:106.282401 length:472.419726 shell:44.543445 polydispersity:0.293888 contrast:3.428906 contrast_2:2.780394 REGRESSED radius:94.642184 length:587.572297 shell:54.606186 polydispersity:0.196059 contrast:3.477858 contrast_2:2.031900
83 TRUE radius:108.783247 length:527.382420 shell:49.129340 polydispersity:0.100977 contrast:1.239609 contrast_2:1.389464 REGRESSED radius:108.215135 length:492.373777 shell:49.703085 polydispersity:0.223115 contrast:1.176766 contrast_2:2.031900
84 TRUE radius:130.929503 length:619.023806 shell:100.121553 polydispersity:0.289877 contrast:3.346033 contrast_2:3.273791 REGRESSED radius:112.978324 length:671.531317 shell:76.066164 polydispersity:0.241821 contrast:3.556717 contrast_2:2.031900
85 TRUE radius:109.970622 length:490.526270 shell:28.182944 polydispersity:0.144751 contrast:3.400841 contrast_2:2.914188 REGRESSED radius:101.973347 length:308.421778 shell:33.408201 polydispersity:0.205918 contrast:3.463061 contrast_2:2.031900
86 TRUE radius:104.802611 length:487.976249 shell:60.876520 polydispersity:0.126145 contrast:1.681288 contrast_2:3.371913 REGRESSED radius:98.757192 length:383.525948 shell:55.413338 polydispersity:0.215025 contrast:2.121956 contrast_2:2.031900
87 TRUE radius:201.272018 length:985.047120 shell:80.452164 polydispersity:0.333045 contrast:2.147847 contrast_2:1.729497 REGRESSED radius:164.570695 length:1382.812932 shell:129.780585 polydispersity:0.254303 contrast:1.978130 contrast_2:2.031900
88 TRUE radius:161.615935 length:764.954622 shell:60.324602 polydispersity:0.296141 contrast:3.208660 contrast_2:1.777709 REGRESSED radius:170.333873 length:977.030525 shell:103.445249 polydispersity:0.222770 contrast:2.946099 contrast_2:2.031900
89 TRUE radius:98.754032 length:445.966959 shell:71.194252 polydispersity:0.258935 contrast:2.166750 contrast_2:1.264763 REGRESSED radius:100.341115 length:469.409253 shell:49.104021 polydispersity:0.221155 contrast:2.062865 contrast_2:2.031900
90 TRUE radius:149.348714 length:723.563266 shell:72.069214 polydispersity:0.294126 contrast:2.514022 contrast_2:1.485135 REGRESSED radius:146.870577 length:425.125191 shell:78.472825 polydispersity:0.217977 contrast:2.433921 contrast_2:2.031900
91 TRUE radius:119.974800 length:546.918578 shell:61.795233 polydispersity:0.291009 contrast:0.616831 contrast_2:2.268164 REGRESSED radius:126.055925 length:718.719752 shell:57.427577 polydispersity:0.211134 contrast:0.850037 contrast_2:2.031900
92 TRUE radius:134.574031 length:627.371090 shell:101.660655 polydispersity:0.129519 contrast:1.264454 contrast_2:0.890632 REGRESSED radius:139.042826 length:661.725491 shell:81.149761 polydispersity:0.232601 contrast:1.077588 contrast_2:2.031900
93 TRUE radius:89.893184 length:427.111508 shell:47.241923 polydispersity:0.170584 contrast:1.298590 contrast_2:2.548564 REGRESSED radius:89.517307 length:377.051606 shell:38.783625 polydispersity:0.224421 contrast:1.423148 contrast_2:2.031900
95 TRUE radius:96.070762 length:432.251626 shell:24.711734 polydispersity:0.197789 contrast:3.348968 contrast_2:1.700373 REGRESSED radius:99.836643 length:375.636535 shell:36.806042 polydispersity:0.222232 contrast:3.286409 contrast_2:2.031900
96 TRUE radius:114.716195 length:545.381486 shell:54.145578 polydispersity:0.238565 contrast:1.427119 contrast_2:1.398887 REGRESSED radius:117.131364 length:456.472192 shell:57.264812 polydispersity:0.216489 contrast:1.348242 contrast_2:2.031900
97 TRUE radius:144.788128 length:677.392305 shell:107.566607 polydispersity:0.159233 contrast:2.249470 contrast_2:3.371226 REGRESSED radius:149.414729 length:490.794380 shell:105.309629 polydispersity:0.220149 contrast:2.393126 contrast_2:2.031900
98 TRUE radius:156.199476 length:695.132155 shell:52.607021 polydispersity:0.304419 contrast:1.247964 contrast_2:1.305213 REGRESSED radius:145.981977 length:609.700488 shell:68.871221 polydispersity:0.208599 contrast:1.218564 contrast_2:2.031900
100 TRUE radius:68.756994 length:369.249303 shell:37.786674 polydispersity:0.298865 contrast:3.147590 contrast_2:3.096500 REGRESSED radius:70.314494 length:369.898336 shell:34.750149 polydispersity:0.227151 contrast:3.179916 contrast_2:2.031900
102 TRUE radius:86.537450 length:471.930909 shell:60.480394 polydispersity:0.234923 contrast:2.622669 contrast_2:1.615772 REGRESSED radius:85.656071 length:452.194622 shell:56.684796 polydispersity:0.224290 contrast:2.566106 contrast_2:2.031900
103 TRUE radius:247.313591 length:1222.993897 shell:129.284419 polydispersity:0.126102 contrast:2.727181 contrast_2:2.929203 REGRESSED radius:286.661759 length:1139.996098 shell:133.983293 polydispersity:0.222230 contrast:3.081191 contrast_2:2.031900
104 TRUE radius:139.036204 length:758.172155 shell:51.014397 polydispersity:0.106324 contrast:1.215738 contrast_2:2.512123 REGRESSED radius:123.317856 length:714.334018 shell:58.596148 polydispersity:0.229511 contrast:1.595947 contrast_2:2.031900
105 TRUE radius:139.797676 length:713.989341 shell:73.172011 polydispersity:0.130347 contrast:0.511556 contrast_2:1.768250 REGRESSED radius:138.711953 length:573.275663 shell:71.825441 polydispersity:0.231558 contrast:0.544627 contrast_2:2.031900
106 TRUE radius:72.524843 length:384.328791 shell:44.982736 polydispersity:0.288649 contrast:3.037145 contrast_2:1.144356 REGRESSED radius:73.815666 length:383.093647 shell:38.125699 polydispersity:0.222239 contrast:2.906373 contrast_2:2.031900
108 TRUE radius:171.639462 length:907.880028 shell:134.042394 polydispersity:0.137551 contrast:2.112775 contrast_2:2.900148 REGRESSED radius:157.739511 length:945.918831 shell:112.842373 polydispersity:0.206127 contrast:2.176356 contrast_2:2.031900
109 TRUE radius:85.670492 length:453.254790 shell:30.346289 polydispersity:0.311452 contrast:2.172348 contrast_2:0.625459 REGRESSED radius:87.175555 length:400.909052 shell:42.430313 polydispersity:0.220948 contrast:2.112945 contrast_2:2.031900
110 TRUE radius:145.169428 length:790.824073 shell:68.886503 polydispersity:0.211384 contrast:2.596379 contrast_2:2.933664 REGRESSED radius:123.279741 length:580.028305 shell:56.574080 polydispersity:0.211110 contrast:2.698393 contrast_2:2.031900
111 TRUE radius:201.465870 length:1095.172870 shell:25.963397 polydispersity:0.129107 contrast:2.933623 contrast_2:1.612846 REGRESSED radius:165.417570 length:511.745150 shell:118.632371 polydispersity:0.190782 contrast:3.012506 contrast_2:2.031900
112 TRUE radius:99.264446 length:489.007036 shell:55.172112 polydispersity:0.186680 contrast:1.283599 contrast_2:1.114841 REGRESSED radius:101.119018 length:502.414888 shell:55.857765 polydispersity:0.225083 contrast:1.239543 contrast_2:2.031900
114 TRUE radius:130.033501 length:673.410572 shell:79.913656 polydispersity:0.325516 contrast:1.172516 contrast_2:1.555473 REGRESSED radius:133.720364 length:861.983203 shell:80.957766 polydispersity:0.232469 contrast:1.119624 contrast_2:2.031900
115 TRUE radius:99.007538 length:536.796907 shell:74.610056 polydispersity:0.210939 contrast:1.616628 contrast_2:3.305242 REGRESSED radius:99.402751 length:692.138445 shell:69.946158 polydispersity:0.219180 contrast:1.797283 contrast_2:2.031900
116 TRUE radius:79.933276 length:408.645028 shell:46.422274 polydispersity:0.276112 contrast:2.631266 contrast_2:2.546895 REGRESSED radius:78.681019 length:324.340794 shell:47.442662 polydispersity:0.206049 contrast:2.567892 contrast_2:2.031900
117 TRUE radius:114.359064 length:592.462875 shell:54.842588 polydispersity:0.346765 contrast:0.723770 contrast_2:2.982674 REGRESSED radius:129.242708 length:1257.321603 shell:60.516975 polydispersity:0.177423 contrast:0.892220 contrast_2:2.031900
118 TRUE radius:72.979838 length:379.379498 shell:43.720557 polydispersity:0.343023 contrast:2.261753 contrast_2:1.590694 REGRESSED radius:73.354270 length:428.282625 shell:40.506201 polydispersity:0.217686 contrast:2.058808 contrast_2:2.031900
119 TRUE radius:138.541693 length:688.539931 shell:61.608515 polydispersity:0.171247 contrast:2.915600 contrast_2:3.009346 REGRESSED radius:116.128744 length:515.428909 shell:59.918640 polydispersity:0.226769 contrast:2.924015 contrast_2:2.031900
120 TRUE radius:230.299645 length:1144.004675 shell:188.643661 polydispersity:0.137683 contrast:2.636059 contrast_2:2.099115 REGRESSED radius:262.327358 length:-134.218140 shell:135.243036 polydispersity:0.228331 contrast:2.381503 contrast_2:2.031900
122 TRUE radius:93.794366 length:504.237414 shell:43.121018 polydispersity:0.215812 contrast:1.665716 contrast_2:0.947596 REGRESSED radius:96.937425 length:497.242247 shell:46.108170 polydispersity:0.225839 contrast:1.405136 contrast_2:2.031900
123 TRUE radius:130.305777 length:703.464734 shell:63.893717 polydispersity:0.134913 contrast:1.231145 contrast_2:2.815590 REGRESSED radius:128.889952 length:695.977779 shell:62.689454 polydispersity:0.230355 contrast:1.630968 contrast_2:2.031900
124 TRUE radius:100.892774 length:549.023486 shell:60.385140 polydispersity:0.183940 contrast:2.110318 contrast_2:1.905023 REGRESSED radius:99.976204 length:585.654756 shell:61.451378 polydispersity:0.220861 contrast:2.057826 contrast_2:2.031900
125 TRUE radius:83.093269 length:436.149036 shell:25.896331 polydispersity:0.288654 contrast:2.426514 contrast_2:2.531792 REGRESSED radius:82.384508 length:442.313740 shell:27.386972 polydispersity:0.220375 contrast:2.436294 contrast_2:2.031900
126 TRUE radius:96.380911 length:503.799383 shell:26.855713 polydispersity:0.167611 contrast:1.017504 contrast_2:0.985992 REGRESSED radius:97.340573 length:467.423999 shell:42.806716 polydispersity:0.217692 contrast:1.007301 contrast_2:2.031900
127 TRUE radius:94.007708 length:513.188667 shell:28.760711 polydispersity:0.205805 contrast:3.452185 contrast_2:2.833178 REGRESSED radius:88.801274 length:486.976432 shell:31.002274 polydispersity:0.261947 contrast:3.597151 contrast_2:2.031900
128 TRUE radius:107.329288 length:536.541322 shell:42.587787 polydispersity:0.302166 contrast:2.460159 contrast_2:1.531344 REGRESSED radius:104.931215 length:574.261696 shell:47.514786 polydispersity:0.209217 contrast:2.229680 contrast_2:2.031900
129 TRUE radius:133.398849 length:696.528128 shell:70.019063 polydispersity:0.325570 contrast:3.152398 contrast_2:2.515930 REGRESSED radius:126.590982 length:658.544103 shell:60.370729 polydispersity:0.222915 contrast:3.156424 contrast_2:2.031900
130 TRUE radius:125.046174 length:630.586379 shell:24.575077 polydispersity:0.170818 contrast:0.632775 contrast_2:3.232959 REGRESSED radius:95.386519 length:505.100297 shell:45.432305 polydispersity:0.216880 contrast:2.186293 contrast_2:2.031900
131 TRUE radius:88.586180 length:465.325923 shell:36.640255 polydispersity:0.201023 contrast:2.764947 contrast_2:0.940384 REGRESSED radius:91.762513 length:450.379364 shell:43.610412 polydispersity:0.228292 contrast:2.618825 contrast_2:2.031900
132 TRUE radius:148.469206 length:746.916116 shell:122.916100 polydispersity:0.281138 contrast:2.822794 contrast_2:0.674267 REGRESSED radius:159.516758 length:784.387649 shell:112.305094 polydispersity:0.227557 contrast:2.664253 contrast_2:2.031900
133 TRUE radius:81.234332 length:414.933376 shell:26.311813 polydispersity:0.228884 contrast:2.942183 contrast_2:0.573457 REGRESSED radius:83.042051 length:346.660570 shell:44.575144 polydispersity:0.197536 contrast:2.900244 contrast_2:2.031900
134 TRUE radius:219.727389 length:1140.343924 shell:109.320544 polydispersity:0.316521 contrast:2.364994 contrast_2:1.796639 REGRESSED radius:206.852984 length:608.878433 shell:107.402316 polydispersity:0.207772 contrast:2.378841 contrast_2:2.031900
135 TRUE radius:117.234154 length:605.843293 shell:90.980149 polydispersity:0.279919 contrast:1.764852 contrast_2:1.848960 REGRESSED radius:116.131658 length:721.819571 shell:71.166507 polydispersity:0.227274 contrast:1.801050 contrast_2:2.031900
136 TRUE radius:80.225846 length:423.642960 shell:47.018021 polydispersity:0.347320 contrast:2.210950 contrast_2:2.118236 REGRESSED radius:78.981914 length:391.600401 shell:45.554940 polydispersity:0.208849 contrast:2.118617 contrast_2:2.031900
